cluster_number,original_lat,original_lon,snapped_lat,snapped_lon,route_name,route_type,route_id,snap_distance_meters,num_students
8,13.339641413797091,80.21742239614095,13.3209431,80.1829242,Highway_unknown,highway,,4272.67,2
17,13.11118037555857,79.42382058468498,12.9248083,79.370295,Highway_unknown,highway,,21519.64,2
36,13.409066659263114,80.12136658277609,13.3209431,80.1829242,Highway_unknown,highway,,11847.68,2
42,12.619594749525136,79.76030384795337,12.6662183,79.6625183,Highway_unknown,highway,,11808.51,2
49,13.09001314241151,79.57020673426109,13.106145,79.6472516,Highway_unknown,highway,,8534.75,2
73,13.3451646,80.2878794,13.2811799,80.2595183,Highway_unknown,highway,,7748.41,2
78,13.026912443757311,80.26198392303814,13.006485,80.25728333333333,Highway_unknown,highway,,2327.81,9
90,13.17795040887869,80.02466363542112,13.1517338,80.0555896,Highway_unknown,highway,,4439.61,2
93,12.889744165059073,80.16647799427618,12.90335,80.1585116,Highway_unknown,highway,,1741.97,2
96,12.988829521237236,79.6761165809449,13.0203175,79.677515,Highway_unknown,highway,,3504.58,3
103,12.858445274166398,80.03991439937715,12.8411216,80.0565683,Highway_unknown,highway,,2640.13,4
111,12.9773355322763,80.05070993048493,12.9781433,80.08951,Highway_unknown,highway,,4205.13,2
121,12.8996987,79.67266320000002,12.87431,79.674305,Highway_unknown,highway,,2828.7,2
134,12.78462527919488,80.21722598649542,12.8870332,80.2367305,Highway_unknown,highway,,11581.92,2
153,13.116700887402226,80.282199814743,13.11562,80.29259,Highway_unknown,highway,,1131.6,16
154,13.02323296131069,80.053136067481,13.037467,80.0494003,Highway_unknown,highway,,1633.67,2
155,13.038693718809697,80.24181252274772,13.030673333333333,80.23066666666666,Highway_unknown,highway,,1501.08,5
158,12.80593704178898,80.22511385819844,12.8870332,80.2367305,Highway_unknown,highway,,9105.0,2
167,12.838535430549294,79.71992090987852,12.840383,79.7071981,Highway_unknown,highway,,1394.55,8
169,13.020668778274528,80.1272824762277,13.0124497,80.1311683,Highway_unknown,highway,,1006.22,10
187,13.03416688572993,80.27410864846144,13.0528433,80.2736216,Highway_unknown,highway,,2077.39,10
199,12.862139365252606,80.1698117493224,12.90335,80.1585116,Highway_unknown,highway,,4743.3,2
201,13.132168356261433,80.03981102546288,13.126096666666667,80.03107,Highway_unknown,highway,,1162.66,3
210,13.01639575873663,80.16725278516917,13.026755,80.17289666666667,Highway_unknown,highway,,1304.11,3
212,13.092517695135296,80.07274458996582,13.0841483,80.0622066,Highway_unknown,highway,,1472.66,2
218,12.79020326116541,80.0358197177236,12.7985266,80.0222683,Highway_unknown,highway,,1736.61,2
221,12.885078032294288,80.02179899290117,12.8919433,80.07057,Highway_unknown,highway,,5341.29,4
225,13.141636652325667,80.13599188001852,13.13077,80.1349583,Highway_unknown,highway,,1213.49,5
226,13.018389517674017,80.24143117814434,13.007,80.23916833333334,Highway_unknown,highway,,1289.97,4
