cluster_id,centroid_lat,centroid_lon,student_count,avg_distance,max_distance,reachability_percentage
0,13.119915784519298,80.23385111274615,12,0.4555,0.865,85.71428571428571
1,12.844305155325458,79.7001291386995,19,0.4236315789473684,0.814,95.0
2,12.930260633930029,80.11206183131985,9,0.20155555555555554,0.736,100.0
3,13.083339390277006,79.90821858853829,8,0.51875,0.657,66.66666666666666
4,13.091606529477557,79.66148060567554,12,0.5549999999999999,0.863,70.58823529411765
5,13.06808990531575,80.18069124371166,10,0.35629999999999995,0.69,50.0
6,12.6791440011067,79.98153980350689,3,0.6489999999999999,0.87,27.27272727272727
7,12.930820378030125,80.20606603259905,3,0.8653333333333334,0.926,50.0
8,13.121142423641402,80.14741059688302,46,0.35743478260869566,0.974,88.46153846153845
9,12.952687024326393,79.9413032966572,14,0.5614285714285715,0.981,87.5
10,13.333924053910161,79.89184593821577,6,0.20133333333333336,0.376,75.0
11,13.279523644847766,80.2576080727841,5,0.47477460922266895,0.7424829807110489,83.33333333333334
12,12.617216507918958,79.75983959343178,6,0.2980615970403377,0.34345981665180075,85.71428571428571
13,13.030528754488158,80.20574357112837,17,0.5067585401174451,0.9126936544402441,89.47368421052632
14,13.112892619775891,80.02775461678046,4,0.5713392210080118,0.8809648669439912,80.0
15,13.111090672752844,80.10896560217057,22,0.1812614474051374,0.6018317450370361,100.0
16,13.052673136300356,80.27204086247164,14,0.3586900998178842,0.7801475655763166,100.0
17,12.862245878039483,80.07257776691014,12,0.4449217711372691,0.7516733861651942,60.0
18,13.124309457687884,80.28933752554389,19,0.288776846986546,0.940374462332459,100.0
19,13.03464738636739,80.13714337033801,13,0.5063687714155491,0.8985803315046029,100.0
20,12.980856804524624,80.20471795059755,13,0.4987496763211635,0.9162986759381677,92.85714285714286
21,13.3000355608982,80.1629768604706,2,0.40053255556800216,0.4005334246104892,100.0
22,12.66649945514075,79.53960356711586,6,0.5406252332304344,0.8739473810530581,100.0
23,13.108432326756803,79.42308386833022,4,0.501009849955649,0.5499982615172024,80.0
24,12.798371943032265,79.78437550709609,2,0.1276412436817938,0.12764131332837142,100.0
25,12.982485312371953,80.24129500813295,3,0.4440019032975791,0.827567606998905,75.0
26,13.11779866130014,80.19912789985442,17,0.26115468026527,0.411222743021662,100.0
27,13.135027438575033,79.92814027266522,4,0.014833442404340756,0.0240428512381159,100.0
28,12.94199702157648,80.13963563233743,14,0.5275235274618543,0.9630532569908083,100.0
29,13.059017775041598,80.22030996632826,11,0.5699153975381873,0.9533530037162843,100.0
30,13.19960052554982,80.17485337460221,9,0.6488623737741696,0.791639244939216,90.0
31,13.016685847624425,80.00498331845182,4,0.28783856965603705,0.42105488770060356,100.0
32,12.92409566901971,79.56979046515433,7,0.4408814146193224,0.8433223939173556,100.0
33,13.175461273039858,80.30606885829215,8,0.5015732042564143,0.9626804998342364,88.88888888888889
34,12.975596445644255,80.13138148784599,27,0.401971211767944,0.6997748138912958,100.0
35,12.787415382086806,80.21976602856813,2,0.4660108066969634,0.4660114385946416,100.0
36,12.810281480315108,80.0289897256098,5,0.3215259926689126,0.6338229344169154,100.0
37,12.749717149999999,79.6753456,2,0.43197949786737666,0.43197954608753475,100.0
38,13.034180226759213,80.16182414192512,33,0.49243216989310623,0.9016012004910958,100.0
39,13.089364761318434,80.26210839079295,16,0.5890208907563996,0.986938985418521,94.11764705882352
40,13.181044209665055,79.61130286030958,9,0.4810426646387575,0.8009552368583934,81.81818181818183
41,12.909904164612204,80.14297388632417,18,0.5079847902541093,0.9418634370744282,100.0
42,13.02991837835781,79.82771049523984,2,0.0037838083248254483,0.0037838083323521146,100.0
43,12.998459303016636,80.09637639654922,15,0.3210909480517028,0.9808742084161383,100.0
44,13.136579758401695,80.25787244324304,11,0.28577337886429505,0.8280945204908322,84.61538461538461
45,13.208519861396034,79.7585809203351,2,0.5228208191928525,0.5228218073459274,100.0
46,13.085072282969653,80.18867414484438,24,0.322778989033481,0.5493108377423302,100.0
47,12.885640964919832,80.02020735462351,5,0.36592820989197933,0.7106487746969259,71.42857142857143
48,13.119739467873705,80.07795195418834,15,0.4253744152298483,0.7808031268497988,83.33333333333334
49,13.409696339508743,80.11990132185073,3,0.4335734432255655,0.6195302491034896,100.0
50,12.81928059236355,79.71805525757509,6,0.36427922143072994,0.8886386977250751,100.0
51,13.147433287185413,80.20201862262448,4,0.4039861775427479,0.6087452851792612,100.0
52,12.957715534782116,80.18563508864545,15,0.4782692136218378,0.7533713908196347,100.0
53,12.913783372678028,80.09291654775177,6,0.531720752097541,0.6423385829270211,100.0
54,13.090760772952958,80.12439912932601,8,0.4409736072170335,0.6049051250661664,88.88888888888889
55,12.879106584797455,79.93662572086369,6,0.3141387170581664,0.9238567961016756,100.0
56,13.03210255084879,80.23894300109187,8,0.3156115418929921,0.7093433455799539,100.0
57,13.170618770203454,80.0939195155136,7,0.6750151959423747,0.9886889556029712,77.77777777777779
58,13.05092428604723,80.11612947596198,19,0.5898505469017074,0.997218772980461,100.0
59,13.083215907485261,80.161657372904,11,0.37030560863857026,0.8350529124325762,91.66666666666666
60,13.123940034089072,79.91225328911568,21,0.15523077624515644,0.4145840806118898,91.30434782608695
