cluster_number,original_lat,original_lon,snapped_lat,snapped_lon,route_name,route_type,route_id,snap_distance_meters,num_students
0,13.12300730693266,80.05480772342003,13.1236004,80.0549507,Highway_unknown,highway,,67.74,11
2,13.081621130142157,80.16514886018086,13.0812335,80.1651191,Highway_unknown,highway,,43.22,40
3,12.907100576834836,79.32385596461488,12.9073666,79.32371,Highway_unknown,highway,,33.55,12
4,12.813325640568118,79.70663404339126,12.8103995,79.7066211,Highway_unknown,highway,,325.38,31
5,12.974247097870164,80.13412194835456,12.97467,80.13427166666666,Highway_unknown,highway,,49.74,49
6,13.115469149583785,80.22366577783687,13.1151998,80.2243995,Highway_unknown,highway,,84.92,41
8,12.953759351205267,79.94153526286806,12.9538833,79.9407815,Highway_unknown,highway,,82.84,21
10,13.132861860878846,79.91076679320167,13.1323003,79.9093151,Highway_unknown,highway,,169.15,24
11,12.503576053334262,79.60364095195087,12.5040216,79.6023333,Highway_unknown,highway,,150.35,5
12,13.032227417133166,80.16441411533523,13.03211,80.16406666666667,Highway_unknown,highway,,39.84,11
13,13.123998196728172,80.28931554021257,13.1229716,80.29414,Highway_unknown,highway,,534.77,28
14,13.113172598771692,80.10657229278166,13.1133683,80.1082583,Highway_unknown,highway,,183.88,34
16,13.099082419661778,79.65591763285516,13.0991828,79.6558856,Highway_unknown,highway,,11.69,19
17,12.918853689087976,80.08751300823354,12.9197666,80.0873016,Highway_unknown,highway,,104.06,16
18,12.919153085655312,80.19637708873155,12.9193283,80.1963333,Highway_unknown,highway,,20.05,12
19,12.680291928358406,79.9816466580288,12.6805222,79.981184,Highway_unknown,highway,,56.34,8
20,12.980275810215073,80.20402849945657,12.980616,80.1987266,Highway_unknown,highway,,575.72,24
21,13.047804563634935,80.11336571128922,13.04831,80.112255,Highway_unknown,highway,,132.8,45
23,12.663677057715743,79.54096019080673,12.6646673,79.5411157,Highway_unknown,highway,,111.39,9
24,13.04631923837269,80.21472857659701,13.0446033,80.21458,Highway_unknown,highway,,191.48,16
25,13.13037421059066,80.15847845538497,13.1304132,80.158472,Highway_unknown,highway,,4.39,35
28,12.922115279634038,80.15226636986988,12.9219633,80.1519866,Highway_unknown,highway,,34.71,25
29,13.26104988941034,80.27196184977012,13.2627516,80.2729449,Highway_unknown,highway,,217.08,7
30,13.089567279080558,80.26313561453468,13.088955,80.26382833333334,Highway_unknown,highway,,101.31,29
31,13.055873518804615,80.0618257643206,13.0546583,80.061295,Highway_unknown,highway,,146.85,17
32,12.864555604030798,80.07329700144354,12.8641583,80.0741233,Highway_unknown,highway,,99.88,23
33,13.052493637258436,80.27254020514978,13.0529816,80.2726116,Highway_unknown,highway,,54.81,27
34,13.102688583265229,80.21193058583535,13.1018996,80.2115821,Highway_unknown,highway,,95.5,35
35,13.164102812752452,80.30165350444673,13.1639433,80.30339,Highway_unknown,highway,,188.85,31
36,12.79407989481433,79.8167283392569,12.7937829,79.8178625,Highway_unknown,highway,,127.34,10
37,13.17951297730452,79.61110839022568,13.1824616,79.6109899,Highway_unknown,highway,,328.12,17
38,12.850879756916893,79.6920886976603,12.8506338,79.6933984,Highway_unknown,highway,,144.59,14
39,12.965615900248192,80.2570878981921,12.965751666666666,80.256765,Highway_unknown,highway,,38.11,12
40,13.12466608440941,80.00068088173872,13.125393333333331,80.00053333333334,Highway_unknown,highway,,82.43,20
41,13.163589979799989,80.25622503308541,13.1639671,80.2562332,Highway_unknown,highway,,41.94,17
42,13.007943249811582,80.00149980056666,13.0079829,80.0026512,Highway_unknown,highway,,124.82,14
44,12.926323980705464,79.36226360126959,12.9254266,79.3624516,Highway_unknown,highway,,101.84,25
45,13.09374975936151,80.19659611374436,13.093755,80.1987116,Highway_unknown,highway,,229.12,40
46,13.037905664502684,80.13376837366113,13.0384325,80.1340484,Highway_unknown,highway,,65.97,110
47,13.128762849886108,80.25116913178421,13.1286233,80.2499216,Highway_unknown,highway,,135.98,32
48,13.055362753209067,80.22575227540574,13.0538033,80.2258,Highway_unknown,highway,,173.48,27
49,13.1241058457946,80.22210037293164,13.124101666666666,80.22205833333334,Highway_unknown,highway,,4.58,60
50,13.042819032477276,80.19056630685392,13.0420666,80.1934066,Highway_unknown,highway,,318.85,59
53,13.082614197731637,79.908086319962,13.0826258,79.9084234,Highway_unknown,highway,,36.53,22
54,13.102335299282412,80.13455742828286,13.102163,80.134422,Highway_unknown,highway,,24.13,37
55,12.934680863886769,80.12640777712569,12.9349549,80.1261316,Highway_unknown,highway,,42.71,17
56,12.997590421491564,80.09560138146436,12.9974483,80.0955866,Highway_unknown,highway,,15.88,20
57,12.923688783820833,79.87749610680541,12.9240667,79.8770141,Highway_unknown,highway,,67.04,9
58,13.168252024854675,80.09601703830816,13.1666166,80.09835,Highway_unknown,highway,,311.24,11
59,13.249490181116306,80.1586926134947,13.2470381,80.1575565,Highway_unknown,highway,,299.11,4
60,13.129317171764251,80.13317258832494,13.1307232,80.1331233,Highway_unknown,highway,,156.43,56
61,13.08240562394217,80.17269857206124,13.0823766,80.1727666,Highway_unknown,highway,,8.04,62
62,13.071434147668922,80.12392445893929,13.0710316,80.1230583,Highway_unknown,highway,,103.95,31
63,12.804372692456267,79.7679790610603,12.804383,79.7679662,Highway_unknown,highway,,1.81,12
64,12.875714192650983,79.93705233662405,12.8759837,79.9375295,Highway_unknown,highway,,59.78,8
65,13.04977735043336,80.09001923405981,13.0502009,80.0890541,Highway_unknown,highway,,114.66,46
67,13.146991751491312,80.19427819327527,13.1438171,80.1976299,Highway_unknown,highway,,506.29,16
68,13.069478476799006,80.21300373392795,13.0687332,80.2143669,Highway_unknown,highway,,169.32,49
69,12.988738937329448,80.2583268031239,12.987245,80.25775833333333,Highway_unknown,highway,,177.17,11
70,13.097852318570558,80.23535813947805,13.0983662,80.2353668,Highway_unknown,highway,,57.15,44
71,13.121174332299589,80.20183377709522,13.1219506,80.2004718,Highway_unknown,highway,,170.89,63
72,13.15486227462917,80.2286814969286,13.1544661,80.2272987,Highway_unknown,highway,,156.07,23
73,12.836753610313188,79.70429599153925,12.836833,79.7040843,Highway_unknown,highway,,24.59,69
74,13.018505177881387,80.20739612192293,13.0188966,80.2062983,Highway_unknown,highway,,126.65,14
76,13.072809111892276,79.67023144637928,13.07297,79.67156,Highway_unknown,highway,,145.01,21
77,12.92425477789113,79.56913183470898,12.9234827,79.5695209,Highway_unknown,highway,,95.65,12
78,13.020921761487443,80.14471530319159,13.0212163,80.1446819,Highway_unknown,highway,,32.95,29
79,12.942909643028491,80.13834378152757,12.9433633,80.1383733,Highway_unknown,highway,,50.55,22
81,12.97944304853779,80.18536361559846,12.9809116,80.1848916,Highway_unknown,highway,,171.12,43
83,13.13097350678412,79.96540344887059,13.13045,79.964975,Highway_unknown,highway,,74.44,8
85,13.060275271120664,80.19458723893895,13.0600166,80.1954841,Highway_unknown,highway,,101.32,44
86,12.95703913507015,80.18514909160015,12.9569666,80.186925,Highway_unknown,highway,,192.61,30
87,12.78364184700096,79.67613101544416,12.7838003,79.6771144,Highway_unknown,highway,,108.08,6
88,13.090287590997148,80.10779122125024,13.090341,80.1084995,Highway_unknown,highway,,76.94,39
