cluster_number,original_lat,original_lon,snapped_lat,snapped_lon,route_name,route_type,route_id,snap_distance_meters,num_students
2,13.048640823011572,80.0876348075568,13.048917,80.0876331,Highway_unknown,highway,,30.71,9
3,12.938898318511724,80.18205934557233,12.9387166,80.1824266,Highway_unknown,highway,,44.64,5
4,13.080111660050948,80.18083697244008,13.0799783,80.180425,Highway_unknown,highway,,47.02,35
5,13.095773394811838,79.65869067404184,13.0956006,79.6585178,Highway_unknown,highway,,26.83,14
6,13.131628916429651,79.92367307815773,13.13585,79.92613,Highway_unknown,highway,,539.52,4
7,12.862843886979991,80.07297784227008,12.8625516,80.073545,Highway_unknown,highway,,69.54,4
8,13.1074725153364,80.10798910845932,13.1072831,80.1084804,Highway_unknown,highway,,57.22,13
9,13.088242412857587,80.22899283567247,13.0892491,80.2297687,Highway_unknown,highway,,139.97,2
10,13.20401122813403,80.17454941365605,13.2038402,80.175476,Highway_unknown,highway,,102.09,3
11,12.683051469087337,79.98182152564233,12.6826816,79.982505,Highway_unknown,highway,,84.79,5
12,12.953384593022664,79.94157881939897,12.9538833,79.9407815,Highway_unknown,highway,,102.67,12
13,13.01005861365591,80.20428691790057,13.009835,80.20380833333333,Highway_unknown,highway,,57.5,2
14,12.940156220625113,80.14594696540331,12.941285,80.1460933,Highway_unknown,highway,,126.51,16
15,13.055830095817422,80.27352601333217,13.0559016,80.2738766,Highway_unknown,highway,,38.8,23
17,13.037707290626228,80.13372113143402,13.0384325,80.1340484,Highway_unknown,highway,,88.09,53
18,12.665682623076188,79.54037937525311,12.6656174,79.5402288,Highway_unknown,highway,,17.87,6
19,13.120531218953584,80.20799922532517,13.1252002,80.2055644,Highway_unknown,highway,,582.29,27
20,13.02986975954244,79.8019888283873,13.0292499,79.8021316,Highway_unknown,highway,,70.64,2
22,12.920547157877287,80.09018721816369,12.9209099,80.0900499,Highway_unknown,highway,,42.99,24
23,13.124171300010232,80.02853255940362,13.12445,80.02862833333333,Highway_unknown,highway,,32.68,7
25,13.167757786785852,80.3025992177116,13.1674383,80.30412,Highway_unknown,highway,,168.45,13
26,12.963467360428956,80.20663410533548,12.9602533,80.2146799,Highway_unknown,highway,,942.26,7
27,13.132065003112436,80.17123960338846,13.1320834,80.1712512,Highway_unknown,highway,,2.4,16
28,13.040828219854545,80.17408009691698,13.0411326,80.1739692,Highway_unknown,highway,,35.91,15
29,13.133264330288824,80.25529140568348,13.1335,80.2535383,Highway_unknown,highway,,191.64,16
30,12.976284140281802,80.13438534238252,12.976453333333334,80.13281166666667,Highway_unknown,highway,,171.55,16
31,12.84582906198962,79.70053285089716,12.8440165,79.699769,Highway_unknown,highway,,217.9,15
32,12.96612642302133,80.25702715818917,12.965751666666666,80.256765,Highway_unknown,highway,,50.43,6
33,13.047988989396991,80.22499238810218,13.0470669,80.2248573,Highway_unknown,highway,,103.57,17
34,13.182010311582864,79.61477658022308,13.1829749,79.6150783,Highway_unknown,highway,,112.12,4
35,13.017301337553862,79.73171310663454,13.015933,79.7314834,Highway_unknown,highway,,154.17,3
36,12.74971715,79.6753456,12.7495833,79.6754883,Highway_unknown,highway,,21.47,2
37,12.923538515752664,79.56837607314696,12.923367,79.5680713,Highway_unknown,highway,,38.14,9
38,13.029905707078228,80.02886385495368,13.0285,80.0299644,Highway_unknown,highway,,196.59,2
39,13.17314761953815,80.09582681496882,13.1789636,80.0994682,Highway_unknown,highway,,757.4,3
40,12.799651057872325,80.02224464111484,12.79932,80.02275,Highway_unknown,highway,,66.01,4
41,13.121180347884792,80.14738861395061,13.1218862,80.147705,Highway_unknown,highway,,85.64,27
42,12.92355147520415,80.14150069805258,12.922475,80.1413416,Highway_unknown,highway,,120.93,10
43,13.060047081254485,80.19464620395586,13.0597329,80.1953506,Highway_unknown,highway,,83.92,15
45,13.10733469172159,79.90947247167374,13.110755,79.9104583,Highway_unknown,highway,,395.02,11
47,12.81298009087864,79.70770439204195,12.8103506,79.7075366,Highway_unknown,highway,,292.95,13
48,13.08775493300737,80.10858830460315,13.0877327,80.1085662,Highway_unknown,highway,,3.44,16
49,13.0092295534965,80.11740184259455,13.0107331,80.1175308,Highway_unknown,highway,,167.77,6
50,13.280337639859594,80.25497516176917,13.2817866,80.2554133,Highway_unknown,highway,,167.95,2
51,13.092546480382412,80.19883909870184,13.0925683,80.1987783,Highway_unknown,highway,,7.02,21
52,13.04276823737785,80.11452859961304,13.0425166,80.1151633,Highway_unknown,highway,,74.23,24
53,12.93103260470583,79.91050402088341,12.9337334,79.9087667,Highway_unknown,highway,,354.46,2
54,13.297345087428685,80.15407533578045,13.2988393,80.1548576,Highway_unknown,highway,,186.47,2
55,13.087260029831072,80.25436115714822,13.0862,80.25538,Highway_unknown,highway,,161.46,13
56,13.119714336154138,80.06938818198567,13.1197616,80.0694233,Highway_unknown,highway,,6.49,9
57,13.163077609796208,80.2031629326514,13.1628668,80.2028179,Highway_unknown,highway,,44.1,7
58,12.98686271101101,80.20428505191616,12.9884326,80.1978302,Highway_unknown,highway,,720.84,19
59,13.068545048498848,80.12149744197374,13.0694983,80.1231716,Highway_unknown,highway,,210.04,11
60,13.039438149090069,80.1956782760372,13.03747,80.1951166,Highway_unknown,highway,,227.15,16
61,13.11489823197398,80.23702099744908,13.1134433,80.2357383,Highway_unknown,highway,,213.23,20
62,13.143588504415073,80.22942354667765,13.1449341,80.2326011,Highway_unknown,highway,,375.2,7
63,13.038347325857298,80.15432870826514,13.0361163,80.1534175,Highway_unknown,highway,,267.0,14
64,13.065920528292336,80.21308041105176,13.0662167,80.2144336,Highway_unknown,highway,,150.23,30
65,13.065239947850468,80.17615400367283,13.066663333333333,80.17500166666666,Highway_unknown,highway,,201.57,10
66,12.91858084304528,80.19367499252729,12.9176816,80.1945883,Highway_unknown,highway,,140.7,12
67,12.878360889727428,79.93544974346707,12.8787672,79.9367666,Highway_unknown,highway,,149.72,4
68,13.07147255746318,79.66992180221571,13.071755,79.6719416,Highway_unknown,highway,,221.01,12
69,13.024701654814075,79.67747999186139,13.0246749,79.67755,Highway_unknown,highway,,8.15,3
70,13.024125051707012,80.23024253790732,13.024945,80.22918666666666,Highway_unknown,highway,,146.28,13
74,13.138929661844646,79.96690098041327,13.1325016,79.9629433,Highway_unknown,highway,,833.4,2
