cluster_id,centroid_lat,centroid_lon,student_count,avg_distance,max_distance,reachability_percentage
0,12.978062953707198,80.18380758080016,11,0.5285454545454545,0.668,84.61538461538461
1,13.050306578058617,80.19410475519439,6,0.5296666666666666,0.921,50.0
2,12.822915053994425,79.70858783283072,14,0.31050000000000005,0.77,93.33333333333333
3,13.118276874953068,80.09589994203284,30,0.3971,0.766,100.0
4,13.09809618653785,80.23282444536024,17,0.6174117647058823,0.966,89.47368421052632
5,12.802019352004097,80.02665718089284,2,0.55,0.656,28.57142857142857
6,13.092588791578628,79.65954453311876,15,0.08513333333333334,0.291,83.33333333333334
7,13.082396338844154,79.90804630556785,10,0.44580000000000003,0.711,66.66666666666666
8,13.319753525315917,80.18260751912162,6,0.022833333333333334,0.047,100.0
9,13.046048467891804,80.08007648874965,7,0.3345714285714286,0.902,70.0
10,12.905366657151207,80.15701854997201,4,0.655,0.932,66.66666666666666
11,13.08289056888552,80.17377352127394,28,0.42160714285714296,0.932,93.33333333333333
12,13.149717890172884,80.29864374160027,8,0.684875,0.891,57.14285714285714
13,12.934748892687594,80.12654334957307,2,0.582,0.586,15.384615384615385
14,12.968531310010905,79.95437467476914,8,0.32422773533701954,0.5243261760397563,66.66666666666666
15,13.163202460164992,80.20250654790895,9,0.4408680879771099,0.9274206906647452,90.0
16,12.988898253245322,80.25592300740472,6,0.5916485510068284,0.9390082495466014,85.71428571428571
17,13.027965415356451,80.2572624092999,4,0.23040670055236184,0.4604647689938129,100.0
18,13.124146674525443,80.13924167106032,13,0.6393133737382415,0.7833673607278192,86.66666666666667
19,13.037683149293853,80.13394838505576,48,0.32674764903489595,0.8181532861375941,97.95918367346938
20,12.8351623,80.06708725,2,0.39139434806398943,0.3913943700784612,100.0
21,12.692875264422824,79.97818478342917,12,0.5010787419279396,0.9303417198981923,100.0
22,13.124881230547809,80.0069550653494,5,0.10014108772675863,0.1550600760117152,100.0
23,13.180709055039074,79.61245150047645,11,0.506773883961085,0.8787542779683805,100.0
24,13.072303713939199,80.22279772871443,13,0.43917452601955176,0.7816163968039607,100.0
25,13.124777853545964,79.92345147007177,7,0.6170472759726895,0.9332053006610026,87.5
26,12.617288375905451,79.75971377567042,5,0.33879094682738825,0.35070234336361844,83.33333333333334
27,13.111133531668928,79.42293978851373,3,0.37960571216854194,0.3927410131941609,75.0
28,12.997048159697284,80.1100184001947,6,0.2539602639488186,0.505399015285306,66.66666666666666
29,13.107562679648632,80.28135615395419,12,0.4046031973290565,0.9384524978591616,100.0
30,13.123277939288485,80.20241406948256,20,0.2536054143332468,0.5303891390999736,95.23809523809523
31,12.922867205221747,79.56782168229034,8,0.4680881880903671,0.805388895680124,100.0
32,12.805467627246582,80.22497909905618,5,0.75264160798076,0.9910200131237865,100.0
33,12.917570435070083,80.07596346199041,16,0.4884803155993399,0.8014717685293614,84.21052631578947
34,12.96428918699399,80.19876992679178,36,0.4044028612603776,0.8862366112871937,97.2972972972973
35,13.276372179508362,80.26022379752891,6,0.5055944515381011,0.8276111722591144,66.66666666666666
36,13.021961719947656,79.67703168800566,3,0.3991527927543663,0.4053029912450641,75.0
