cluster_id,centroid_lat,centroid_lon,student_count,avg_distance,max_distance,reachability_percentage
0,12.940064767177066,80.1481598486579,8,0.5145,0.951,57.14285714285714
1,13.082620771063807,80.21183769606327,8,0.863,0.9,53.333333333333336
2,13.12634784022321,79.92635294524777,4,0.6727500000000001,0.937,44.44444444444444
3,13.116918592790952,80.09716538535774,15,0.594,0.995,71.42857142857143
4,13.09239193116354,79.66110672458932,9,0.3303333333333333,0.886,69.23076923076923
5,12.686879751326144,79.98191982372616,4,0.5127499999999999,0.734,57.14285714285714
6,13.262342032353786,80.15518784667486,2,0.252,0.499,100.0
7,13.03163720496702,80.11164547233135,9,0.5218888888888888,0.824,81.81818181818183
8,13.124541533623342,80.25796601803866,4,0.6877500000000001,0.87,33.33333333333333
9,12.924961856962328,79.56852754305379,5,0.3694,0.87,83.33333333333334
10,13.023201537425267,80.23100190070849,4,0.41500000000000004,0.635,28.57142857142857
11,12.716942328542949,79.75715753716207,2,0.5914999999999999,0.594,100.0
12,13.13097310814956,80.16615264691717,7,0.7008571428571428,0.986,46.666666666666664
13,13.333985853909809,79.89262805799855,4,0.145,0.181,100.0
14,12.65815339135871,79.54197673977315,2,0.631,0.864,66.66666666666666
15,12.835468413346378,79.70768360290232,11,0.6654545454545455,0.96,52.38095238095239
16,13.025690920470966,80.17634689081648,2,0.7455,0.906,12.5
17,13.056931725546601,80.27083326008996,14,0.5658917492963397,0.9358715118706349,77.77777777777779
18,13.081467336194512,80.16809681752537,21,0.44893910440296897,0.9894449263318282,77.77777777777779
19,13.413372474992244,80.11330453516312,2,0.7732227832421759,0.9241362475224366,50.0
20,13.13454086205975,80.20868791975018,10,0.705797311583807,0.9997706971024223,83.33333333333334
21,12.953121680720876,79.93886781482135,6,0.6343620377143945,0.6659627946401765,75.0
22,12.951680308624526,80.13682593917683,6,0.558860581004825,0.9518794202219611,42.857142857142854
23,13.115500196881944,80.28619774598208,9,0.6795023316814823,0.9170521159673946,33.33333333333333
24,13.18379030122148,80.31132454887681,5,0.33798382907929325,0.7857056255289254,71.42857142857143
25,13.191581507752474,80.17962829136786,2,0.7918894458761341,0.7918926353602788,100.0
26,12.797840750142791,80.02137267953152,4,0.555352457546003,0.8551788518561503,66.66666666666666
27,12.915537839549048,80.08761533518268,9,0.6429114093619901,0.9884826825002826,39.130434782608695
28,12.977419321635523,80.13224575099113,16,0.7227555431338835,0.9723856644056439,76.19047619047619
29,13.179788936203796,79.61243258350711,5,0.48838190857784713,0.642925472747142,100.0
30,12.793430140141465,79.81776617381347,6,0.30466504085075324,0.9138446833948207,100.0
31,12.918900454260772,80.15486891605474,10,0.695924831044178,0.9913597047214613,76.92307692307693
32,13.027945986760397,80.20805521847984,5,0.6092572580200155,0.9846086245883044,50.0
33,12.98342203605229,80.2578188478451,2,0.40973801036338675,0.5948374254774077,25.0
34,13.103550934156624,80.2519818887984,6,0.6063866174583183,0.8459255249235037,42.857142857142854
35,13.070054520420586,80.22749197579847,14,0.5099863774223918,0.9625258084595479,63.63636363636363
36,13.152549493345987,80.237209667149,2,0.8118392379340047,0.9059878665435454,10.526315789473683
37,13.275562761781485,80.26162296117322,3,0.37380926238241036,0.5340286146903535,100.0
38,13.046229844801799,80.0848786782305,9,0.7102165549307993,0.922122087071796,81.81818181818183
