cluster_id,centroid_lat,centroid_lon,student_count,avg_distance,max_distance,reachability_percentage
0,13.107006972694961,80.18359914794898,25,0.56808,0.944,75.75757575757575
1,12.83834022001248,79.70159475496718,23,0.5748695652173913,0.995,71.875
2,12.91794698053083,80.07771183100246,3,0.5356666666666666,0.998,42.857142857142854
3,13.106596859504728,79.90947064579576,13,0.4873076923076924,0.868,81.25
4,13.036442278607053,80.15774923289052,15,0.5572666666666666,0.868,71.42857142857143
5,13.095106749339136,79.65875023890777,16,0.41674999999999995,0.848,76.19047619047619
6,13.1379052456147,80.25659301635318,5,0.561,0.561,62.5
7,12.68123072083869,79.98157895204446,7,0.535,0.72,53.84615384615385
8,13.02589473884988,80.2252025552276,18,0.7433333333333333,0.987,64.28571428571429
9,13.016860222624425,80.00518881845183,4,0.36925,0.557,100.0
10,12.954277856744838,80.14191023126338,6,0.6918333333333333,0.806,37.5
11,13.145794245053196,80.05826140955051,2,0.00025259064029881984,0.00025259064157313605,100.0
12,13.19002425065194,80.18970071816341,6,0.6952805454685963,0.9380105385693727,85.71428571428571
13,13.080025122313133,80.11006543468649,13,0.5346776080236487,0.9524545700093655,100.0
14,12.665453921227183,79.54100545800779,5,0.2807406603677199,0.6096682612870592,83.33333333333334
15,13.08444518056703,80.24590478738814,17,0.40774908253117653,0.9227536920049269,89.47368421052632
16,13.117517024823302,80.15743963340593,18,0.6006515972419839,0.9956202542143726,94.73684210526315
17,12.94212388904608,80.20553877175988,3,0.2541905736185985,0.35832362636816834,27.27272727272727
18,12.923774782128618,79.56876212919116,9,0.4632978578927401,0.9643524646289469,100.0
19,13.319691718966617,80.18268781888524,3,0.03529098415532625,0.05292965265512482,100.0
20,13.33317333342768,79.89016092911882,5,0.3279227146505148,0.5448097218225676,100.0
21,13.03039479742195,79.85565822427327,5,0.5500679679117267,0.6142691846927035,83.33333333333334
22,12.85981953081279,80.03723986335491,2,0.3838957627784306,0.38389592322155863,100.0
23,13.108957722297339,79.42440409027519,4,0.6183546555963415,0.6642983609215525,66.66666666666666
24,12.978744536408005,80.20624318863295,9,0.5648404651221236,0.8928411633972044,90.0
25,13.068168083909502,80.21177737620451,16,0.5156499609816523,0.7477304997330526,100.0
26,12.951766336715027,79.94053459131447,11,0.3624659523136767,0.6571960662536676,91.66666666666666
27,13.278700092825769,80.26020891665195,4,0.015840388271346817,0.028449973642279063,100.0
28,12.716942328542949,79.75715753716207,2,0.540281106173085,0.540282553343103,100.0
29,13.121721378799567,80.20512333381527,27,0.544320565409062,0.9919561752137102,93.10344827586206
30,12.80479740923135,80.20090648801829,2,0.8836469823706291,0.8836491037118835,100.0
31,13.056094659808803,80.06278622397436,7,0.47499744606318683,0.8577659988289488,100.0
32,13.183969443717077,80.30926846301,7,0.5530009769588817,0.9080676228962371,87.5
33,13.083415095523335,80.1718935248134,24,0.3037047615570574,0.7507356971679844,96.0
34,13.041169647191406,80.12732139528605,18,0.3326885918761323,0.662581346314273,100.0
35,13.135568857859852,80.10308589520987,3,0.4967519755547411,0.7451277329674013,100.0
36,13.116077396017086,80.28296374047717,17,0.3672889654421648,0.8287456928218888,100.0
37,13.031103995915752,80.27016723804782,6,0.5913901811641588,0.9002379918206043,85.71428571428571
38,13.180326741246118,79.60571169881042,2,0.8756313743142172,0.9783045044465037,66.66666666666666
39,12.912482042698214,80.15190193157356,7,0.5209250836874515,0.6894424326310348,100.0
40,13.133571114084583,79.9223521391231,10,0.7409623145899427,0.8518075213412454,90.9090909090909
41,13.0235515,79.7035045,2,0.5390569318013698,0.5390583999971259,100.0
42,13.124005486296518,80.00807830869621,3,0.3405712106848897,0.5107629070643342,100.0
43,12.98002018607385,80.12747858621344,18,0.554227264749709,0.8500077777059301,94.73684210526315
44,12.804389777149812,79.71235124266785,5,0.4120581018262458,0.8633230320707813,100.0
45,13.089707578696517,80.19628583752998,25,0.582135923084656,0.9725234231087593,78.125
46,13.128084764119068,80.23933307616447,11,0.5392525041174906,0.995554350906608,78.57142857142857
47,12.951039345450642,80.25481602400185,3,0.30424510807915073,0.4921840608291418,60.0
48,13.163661811385,79.85882338419003,2,0.9818547116730325,0.9818588736130436,100.0
49,12.61509002457393,79.75912092599346,3,0.05164259056488407,0.07075040153517073,100.0
50,13.046452633193866,80.18518673878161,14,0.44027093560065855,0.875360464902878,87.5
51,13.004163531860764,80.10754476318988,2,0.48169159256086125,0.5414104637572901,40.0
52,12.804877705096025,79.76806782977064,2,0.14939400807231765,0.18503918063767147,50.0
53,12.928620804822707,80.1269199870889,18,0.6053826341368092,0.9981860746586845,60.0
54,13.050625229219978,80.09285950884596,23,0.4572525673121661,0.8056335700855701,85.18518518518519
55,13.128798637002989,80.13015767271094,31,0.4706423551641915,0.8983486939156267,79.48717948717949
56,13.252112801257278,80.15773579578571,3,0.5818592971875303,0.6561475693261115,50.0
57,13.176991039252462,80.02309449028074,2,0.5213089898366468,0.5213089898366468,66.66666666666666
58,13.054168358843212,80.22931463603257,7,0.5572903789578125,0.9648772658200331,87.5
59,12.89667588642226,79.49775029221647,2,0.011666381448988614,0.011666381706762471,100.0
60,13.145675722404258,80.24240883810177,9,0.5342348969436506,0.9069835408891498,90.0
61,13.039926257485934,80.2050237800083,25,0.577532782402469,0.9913059022470424,83.33333333333334
62,13.409066659263114,80.12136658277609,2,0.40954834436578735,0.40954908488576586,100.0
63,13.085865689056533,80.22577785551478,18,0.689861671244222,0.9515045361271217,69.23076923076923
64,12.879106185853285,79.93661478242367,5,0.37518764690726053,0.9252042142829396,100.0
65,13.095213778766077,80.14637700659794,9,0.3542212041741011,0.6855697313451857,100.0
66,12.85113672857656,80.06936935160313,2,0.5149962181921777,0.514996627109876,100.0
67,13.120172407191282,80.05425832480036,7,0.7159284733038208,0.9867672219885012,87.5
68,12.91693981092351,80.19395751586337,13,0.6209373616994573,0.9630005430025648,72.22222222222221
69,13.084591497312545,80.27797380944597,2,0.3928015058949008,0.3928015360292534,100.0
70,12.974418645284121,80.18542358785112,16,0.5997064745529201,0.990515849071501,88.88888888888889
71,12.996864812140524,80.2627702874614,6,0.7018963689447707,0.9912086030165372,85.71428571428571
72,13.149508482840938,80.29887481510417,10,0.2581155953906113,0.7573227947417732,100.0
73,13.163911183002694,80.20220486678971,9,0.46106288666324624,0.9402623505052987,81.81818181818183
74,12.925136867175453,79.88186770261323,4,0.7372085581436847,0.9818009650760868,80.0
75,12.820322149544062,79.6947479587176,30,0.49038845213235777,0.8298021511158208,88.23529411764706
76,13.060102581114336,80.2739415371018,15,0.3193058541752648,0.650621394899964,93.75
77,12.780319716449371,79.67759718862416,5,0.52607046712998,0.6471987736521709,83.33333333333334
78,12.871183815886505,79.71116305462384,3,0.47276156084522664,0.7076634936530057,100.0
79,13.060420613931402,80.13569742869755,12,0.3385308138874676,0.7848817734889555,80.0
80,12.98209371846997,79.96813863583486,4,0.13999317721589416,0.22404108330300238,100.0
81,13.119907283114413,80.07356488524483,12,0.3884833370136475,0.8787507227861404,63.1578947368421
82,13.09837357940097,79.86098761925305,2,0.5474177532571278,0.5474183245638354,100.0
83,13.06055811657392,80.16332016204029,11,0.11925739758754487,0.2335057776119445,91.66666666666666
84,13.170354646755321,80.09724654872052,4,0.7004657068032639,0.8621264808981227,66.66666666666666
85,13.032398387244296,80.04698527229819,4,0.6829880695389705,0.8031637927741287,57.14285714285714
86,13.054563788304534,80.11123616999572,10,0.46721774689988216,0.906093384516079,76.92307692307693
87,13.115452386829903,80.22177769916186,16,0.44072037742333053,0.5432387507742981,84.21052631578947
88,12.99647673229973,80.21129071587589,7,0.6933871913881383,0.9112169290982014,87.5
89,12.965156366693078,80.19881414812885,19,0.42245676528415776,0.8509642751128449,82.6086956521739
90,13.053087055366191,79.95889114060415,2,0.01276899108328235,0.012768991571569155,100.0
91,12.817997080358905,79.71749863066442,6,0.5584931732279735,0.9462197173072171,100.0
92,13.032523052899027,80.1636542838093,18,0.24058122124970283,0.8247656816914049,100.0
93,13.07195961002429,79.67038825794106,11,0.6229282096206696,0.9702753306876086,68.75
94,13.1323110281753,80.17135904078766,19,0.4098830727644048,0.8828556938470458,90.47619047619048
95,12.8996987,79.67266320000002,3,0.0,0.0,100.0
96,12.743116745988331,79.99257792210645,2,0.0695886106606673,0.06958861192625936,100.0
97,12.979780829793512,80.22263322197513,17,0.6139199439368968,0.9896841578740059,100.0
98,13.104728155190283,80.20446555729218,19,0.4950170882536138,0.8584765372795606,95.0
99,13.01701244244172,80.1445133915509,11,0.5880599915653056,0.9241774107627236,73.33333333333333
