cluster_number,original_lat,original_lon,snapped_lat,snapped_lon,route_name,route_type,route_id,snap_distance_meters,num_students
0,12.998348098585524,80.10036175568128,12.9980183,80.1005749,Highway_unknown,highway,,43.34,3
1,12.84069027068636,79.70163115537957,12.8402339,79.7012996,Highway_unknown,highway,,62.19,11
2,13.086738676402348,80.19165977448513,13.0874001,80.1917362,Highway_unknown,highway,,74.01,14
3,13.10834234991609,79.91307448739568,13.1107716,79.910585,Highway_unknown,highway,,381.64,3
4,12.928988399564972,80.12972898088113,12.9229066,80.1291883,Highway_unknown,highway,,678.8,4
5,13.09395329614448,79.66002194622644,13.0937838,79.6592473,Highway_unknown,highway,,85.99,6
6,12.799530429294023,80.02308041314059,12.7996366,80.0230083,Highway_unknown,highway,,14.16,5
7,13.160424301693771,80.29996997007419,13.1598166,80.302405,Highway_unknown,highway,,272.17,3
8,13.06188701578442,80.14374762913566,13.0615997,80.1437664,Highway_unknown,highway,,32.01,2
9,13.106471129211112,80.10557163880735,13.1062161,80.1084327,Highway_unknown,highway,,311.14,3
10,13.106532204729607,80.25334698619098,13.1052994,80.2527809,Highway_unknown,highway,,150.17,2
11,12.66441829142957,79.54229125137762,12.6643335,79.5423221,Highway_unknown,highway,,10.0,2
12,12.92035995731956,80.18876262726164,12.9192866,80.187635,Highway_unknown,highway,,170.82,4
13,13.030215373884667,80.21370484254693,13.031518333333333,80.21403333333333,Highway_unknown,highway,,149.19,7
14,12.685038622961466,79.9810582472584,12.6846333,79.9834049,Highway_unknown,highway,,258.53,7
15,13.122563741856116,80.20535683278364,13.124568333333333,80.20447333333334,Highway_unknown,highway,,242.57,21
16,12.969350518191424,79.95119749618743,12.9694997,79.9509525,Highway_unknown,highway,,31.3,4
17,13.130841199526513,80.1595527227389,13.1308782,80.1595497,Highway_unknown,highway,,4.13,15
19,13.027625242585485,79.80311525828432,13.0292999,79.8023128,Highway_unknown,highway,,205.51,2
20,13.332404936591344,79.89071394343975,13.332566,79.8904657,Highway_unknown,highway,,32.28,2
21,13.124674605378395,80.03456332901847,13.124556666666669,80.03167833333333,Highway_unknown,highway,,312.69,3
22,13.047808714527497,80.11663235294962,13.045658333333334,80.11748833333333,Highway_unknown,highway,,256.46,24
23,12.868873824788263,80.07594685093734,12.8689299,80.0760083,Highway_unknown,highway,,9.12,6
24,13.00951495692876,80.00213950280667,13.0098497,80.0023651,Highway_unknown,highway,,44.53,5
