cluster_id,centroid_lat,centroid_lon,student_count,avg_distance,max_distance,reachability_percentage
0,12.992901001575891,80.20050077920314,8,0.6667500000000001,0.943,47.05882352941176
1,12.814762074191423,79.70791609355821,7,0.6415714285714286,0.887,53.84615384615385
2,13.16473158015999,80.25613785435732,5,0.36019999999999996,0.814,71.42857142857143
3,13.08110062385955,80.16675908277115,14,0.44350000000000006,0.931,77.77777777777779
4,12.91961249623078,80.09698047291013,4,0.7619999999999999,0.989,22.22222222222222
5,13.132087071346724,79.92685119367131,2,0.6405,0.815,66.66666666666666
6,13.093933292834,79.65663395854665,12,0.6358333333333334,0.996,63.1578947368421
7,13.046630922339382,80.08847914397226,7,0.5867142857142856,0.893,30.434782608695656
8,13.10941079354653,80.25213829224953,3,0.5133333333333333,0.678,18.75
9,13.116795663948437,80.09744249945486,13,0.4581538461538462,0.94,59.09090909090909
10,13.065341691706468,80.21752729479675,9,0.7076666666666667,0.948,28.125
11,12.61833339542773,79.76007229401053,3,0.5074108143598597,0.5074108143598597,75.0
12,13.05606697996372,80.2717950737897,8,0.5192033213166869,0.8081641674107796,61.53846153846154
13,12.939104966841052,80.14835607751337,10,0.36493146087345796,0.5143096266971396,55.55555555555556
14,12.951534438578669,79.94080213823807,7,0.40569455892567285,0.6798197777941704,87.5
15,12.666385258002935,79.54009220835655,3,0.5727154140440464,0.8401326513601438,100.0
16,13.03912703392392,80.13284491554518,29,0.38829814954573894,0.9260924567644908,85.29411764705883
17,13.111288850000001,79.4256513,2,0.7559221024058458,0.7559225526228297,100.0
18,13.109464662655922,80.15773588036649,7,0.7361065873047775,0.9186818366497721,43.75
19,13.20860988105642,80.31913103897745,3,0.884673716201512,0.912547565322117,75.0
20,13.156038045760434,80.19912531503681,4,0.651734227807597,0.815337106992211,44.44444444444444
21,13.119855030081197,80.03059879412349,4,0.4313635996821398,0.8622154874312954,40.0
22,12.965753896461843,80.19797069293709,14,0.51058356550406,0.9539256490709739,56.00000000000001
23,13.106118094183532,80.18236857918275,8,0.37783858389539426,0.6369430317569885,61.53846153846154
24,13.114967248665724,80.28603506880755,16,0.5627447956558289,0.9966809986170145,80.0
25,12.84842736232176,79.69975416274801,8,0.7468515040002163,0.9570416808906012,57.14285714285714
26,13.027935676320828,80.23121258797018,6,0.4151593522651847,0.8138143644390542,42.857142857142854
27,12.958228657160195,80.14087224917935,6,0.6251949287433797,0.9484617256175341,37.5
28,13.032383530013343,80.17527536264272,7,0.8908922776374861,0.9631199861152885,35.0
29,13.180650459006605,79.61230212605462,2,0.5405348345431367,0.540535089952611,100.0
30,12.79049682219261,79.82147609215308,2,0.6500681097684258,0.6500698196991153,100.0
31,13.280480509945509,80.25732850382313,4,0.512836966065739,0.722228349251188,80.0
32,13.253496388478297,80.15781949936941,2,0.7274494263710656,0.8554551708797188,66.66666666666666
33,13.025142968742044,80.11391569458884,5,0.5912302188698488,0.8958453453032964,45.45454545454545
34,13.119338478337411,80.20456546083851,15,0.5568656148193398,0.9812106493698927,60.0
35,12.918654495828292,80.19202695991777,7,0.6151201762795333,0.9636480386923807,63.63636363636363
36,13.122691464383548,80.14859326872916,19,0.4162977885207641,0.9690188495482874,82.6086956521739
37,12.980944069334225,80.22147452143854,10,0.6128488942987919,0.9127796757746404,62.5
38,12.919502360520791,80.15213682877969,5,0.48276772612174784,0.5739466993798648,33.33333333333333
39,13.157393809184981,80.29916195779757,4,0.8550777270017912,0.9257054178488285,30.76923076923077
40,13.084505397541346,80.22725681973095,14,0.7075899828295025,0.9828252240394293,63.63636363636363
41,13.047649920491935,80.11515759475832,17,0.603435993220694,0.9672056974735228,62.96296296296296
42,13.077971708047006,79.90861347333541,6,0.32142826109887795,0.8596678170385216,75.0
43,13.00735461467973,80.25745638842989,2,0.5808729691532954,0.7150558735666226,20.0
44,13.176991039252462,80.02309449028074,2,0.5213089898366468,0.5213089898366468,66.66666666666666
45,12.994472782280098,80.0941922396949,8,0.5574329911217639,0.9058593212985107,80.0
46,13.169783289401462,80.09504198212893,4,0.6410158531358041,0.659726278660999,100.0
47,13.131429272822674,80.16274757768169,18,0.5918773972819281,0.9860480042135287,69.23076923076923
48,12.749717149999999,79.6753456,2,0.43197949786737666,0.43197954608753475,100.0
49,13.092262542484864,80.10907827468647,9,0.5781182016165303,0.9909075783052675,56.25
50,13.097752035978031,80.28528984261204,2,0.3963064600000087,0.5150895813775781,16.666666666666664
51,13.04300051382401,80.18922581010825,11,0.6052775322773271,0.8627158727937929,44.0
52,12.821423991502677,79.7271769674132,6,0.42974092681131526,0.523233330942861,35.294117647058826
53,13.007680758183904,80.1300392349571,5,0.625259987556262,0.7685621143692148,62.5
54,13.082218369362902,80.25558162727081,10,0.6057120254975576,0.8904987062514488,34.48275862068966
55,12.899698700000007,79.67729805717774,2,0.6539162564773412,0.6539162564773412,66.66666666666666
56,13.031880084910272,80.21075079149459,16,0.6988737943031559,0.9138920491709309,64.0
57,13.195280083687594,80.15945654530653,2,0.6485121653175575,0.8295277064791259,66.66666666666666
58,13.088449493229213,80.18641091443438,21,0.7010653828571581,0.9939547170452494,72.41379310344827
59,13.129820058314847,80.12948085955286,17,0.5035757022433553,0.9363973470466447,56.666666666666664
60,13.345164599999999,80.2878794,3,2.2930314697643463e-13,2.2930314697643463e-13,100.0
61,13.105707800000001,80.05300625000001,2,0.8370617095416746,0.8370645897603727,100.0
62,13.130094938463133,80.25304166276125,10,0.4615027754094544,0.9151799523002037,41.66666666666667
63,13.047745956981398,80.2362262866191,5,0.8749899982226618,0.9903128935809078,33.33333333333333
64,13.016820856986449,80.0082512329453,2,0.501112760070189,0.6005962927876419,50.0
65,13.065332285457588,80.14561955772737,7,0.8078453868258222,0.9770413845798889,63.63636363636363
66,13.065603012302388,80.03079038197241,2,0.8278943574163787,0.924203481393129,66.66666666666666
67,13.11853116090873,80.07170310640035,9,0.5832723655880072,0.9735705415560063,90.0
68,12.913180839637974,80.07194891233871,4,0.5157447973817058,0.5396501598722028,50.0
69,13.017829220304085,80.14581128525853,6,0.6164817249652264,0.7419456001749896,60.0
70,13.074412122477097,79.67403813879211,4,0.6198486627402506,0.9752535210715958,57.14285714285714
71,12.889935518484691,80.02623927361427,2,0.6001461134006258,0.8075752186066073,40.0
72,13.076903287597725,80.1813865133232,20,0.48261859110886773,0.9998700997405774,60.60606060606061
73,13.148166875412926,80.2323907412831,4,0.3358182316653972,0.77267447486533,28.57142857142857
74,12.782987892871201,79.67524747509185,2,0.2931773446571795,0.29852033526353294,50.0
