cluster_number,original_lat,original_lon,snapped_lat,snapped_lon,route_name,route_type,route_id,snap_distance_meters,num_students
10,12.88608602853835,80.02251710635095,12.8927366,80.0704483,Highway_unknown,highway,,5247.78,2
16,13.106735069036104,79.4249875958654,12.9248083,79.370295,Highway_unknown,highway,,21079.26,2
21,13.034357576990136,80.24115437314747,13.030673333333333,80.23066666666666,Highway_unknown,highway,,1207.74,7
24,12.615510700000002,79.7597777,12.6382883,79.6529433,Highway_unknown,highway,,11865.59,3
29,12.788606325,80.2205843,12.8870332,80.2367305,Highway_unknown,highway,,11083.67,3
51,12.837077069031071,79.71722763246784,12.8378665,79.7068881,Highway_unknown,highway,,1124.4,8
65,13.034666127738197,80.27533224555842,13.0528433,80.2736216,Highway_unknown,highway,,2029.69,12
71,13.163661811385,79.85882338419003,13.1404316,79.8779773,Highway_unknown,highway,,3312.64,2
77,12.977047203901876,80.05058261051173,12.9756433,80.0894933,Highway_unknown,highway,,4219.07,2
78,13.342584199999994,80.22286557514649,13.3209431,80.1829242,Highway_unknown,highway,,4946.39,2
80,13.3451646,80.2878794,13.2811799,80.2595183,Highway_unknown,highway,,7748.41,2
84,13.176991039252462,80.02309449028074,13.1517338,80.0555896,Highway_unknown,highway,,4501.8,2
120,13.1380541,79.6614376,13.1286016,79.640745,Highway_unknown,highway,,2475.0,2
137,12.8559332537662,80.03867240728593,12.8398116,80.0552033,Highway_unknown,highway,,2534.82,2
139,13.029714540561551,80.25960260720817,13.0506933,80.2504883,Highway_unknown,highway,,2533.07,6
155,13.012640449466735,80.17301078310751,13.0234503,80.1791954,Highway_unknown,highway,,1376.13,4
157,12.983203050349736,80.14591962788813,12.971395,80.14612,Highway_unknown,highway,,1313.17,2
169,13.082639534390765,80.14458345097894,13.097376,80.144851,Highway_unknown,highway,,1638.88,5
173,13.113449213992476,80.28251794538096,13.1121366,80.2921116,Highway_unknown,highway,,1049.15,13
176,12.89220292756626,80.17238304880276,12.90335,80.1585116,Highway_unknown,highway,,1948.57,2
195,13.02323296131069,80.053136067481,13.037467,80.0494003,Highway_unknown,highway,,1633.67,3
