cluster_number,original_lat,original_lon,snapped_lat,snapped_lon,route_name,route_type,route_id,snap_distance_meters,num_students
0,13.04297819388118,80.20359337558975,13.0429466,80.20364,Highway_unknown,highway,,6.15,9
1,13.15234668733001,80.06957328884205,13.1523016,80.0695916,Highway_unknown,highway,,5.39,4
2,13.127618571552397,80.21602547977827,13.1281006,80.216484,Highway_unknown,highway,,73.06,4
3,12.867524246354495,80.07530184237345,12.8674766,80.075385,Highway_unknown,highway,,10.46,3
4,12.817844491106191,79.70677670778923,12.82365,79.71111666666667,Highway_unknown,highway,,798.84,8
5,13.03552281901943,80.09325287583172,13.034143333333333,80.088585,Highway_unknown,highway,,528.42,5
6,13.080487279875769,80.16657518506028,13.081516,80.1662635,Highway_unknown,highway,,119.27,20
7,12.684668168012095,79.98068913192645,12.6837133,79.9831116,Highway_unknown,highway,,283.43,3
8,13.128382804384405,80.15809460904283,13.129645,80.15715,Highway_unknown,highway,,173.67,11
9,13.104450945943269,80.25331871095852,13.104484,80.2532482,Highway_unknown,highway,,8.47,4
10,12.97526278550917,80.13444803209262,12.9746583,80.1344783,Highway_unknown,highway,,67.3,19
11,13.31980676538165,80.18254765870726,13.3199703,80.1825904,Highway_unknown,highway,,18.76,3
12,12.924469109176972,79.56984911710109,12.9234827,79.5695209,Highway_unknown,highway,,115.31,4
13,13.14965222988922,80.29882683776457,13.1495033,80.2989566,Highway_unknown,highway,,21.72,4
14,12.925856687773353,80.12720989143935,12.9229766,80.12692,Highway_unknown,highway,,321.79,3
15,13.000577611075224,80.20588070797453,13.0011332,80.2081489,Highway_unknown,highway,,253.39,3
16,13.023232362730116,80.14776978375356,13.0237841,80.1471996,Highway_unknown,highway,,87.06,13
17,12.917387197971028,80.07653689055132,12.9175366,80.07573,Highway_unknown,highway,,89.02,10
18,13.07278831479296,79.67074004331788,13.07297,79.67156,Highway_unknown,highway,,91.08,5
19,13.109467529885707,80.10667996028464,13.1096827,80.1085472,Highway_unknown,highway,,203.63,18
20,13.125996027570244,79.91494307425546,13.1239342,79.9116516,Highway_unknown,highway,,423.8,12
21,13.059455716054607,80.21163109470534,13.0593168,80.2115345,Highway_unknown,highway,,18.66,16
22,12.793958736998066,79.81757929379994,12.7937829,79.8178625,Highway_unknown,highway,,36.41,6
24,13.056038605958491,80.27012030034713,13.0533716,80.269865,Highway_unknown,highway,,297.84,13
25,13.054834695213202,80.05998016028308,13.054811666666666,80.05991,Highway_unknown,highway,,8.02,3
26,13.085863336364897,80.19044929221728,13.0872833,80.1899528,Highway_unknown,highway,,166.8,32
28,13.166089681906051,80.2487939091545,13.1668829,80.2488994,Highway_unknown,highway,,88.94,7
29,13.039375324732768,80.1314467269271,13.0394673,80.1314353,Highway_unknown,highway,,10.3,11
30,13.114091864565475,80.2887651346088,13.1134966,80.2923666,Highway_unknown,highway,,395.6,13
31,13.1244888587699,80.00608644013167,13.124896666666666,80.00456,Highway_unknown,highway,,171.41,4
32,13.180616209061442,79.61202251152042,13.1824616,79.6109899,Highway_unknown,highway,,233.68,4
33,12.9194288464154,80.15451011970623,12.91911,80.1523383,Highway_unknown,highway,,238.04,12
34,12.880059539727428,79.93598426846708,12.8799331,79.9362182,Highway_unknown,highway,,28.99,4
35,13.029663922694224,80.23102622356019,13.029426666666666,80.23077333333333,Highway_unknown,highway,,38.03,10
36,13.007311309193172,80.00094281406142,13.0075502,80.0027179,Highway_unknown,highway,,194.14,3
37,13.105029922348772,80.20424671311967,13.1040668,80.2046966,Highway_unknown,highway,,117.66,12
38,13.144998521574829,80.10797420600869,13.1446149,80.1046516,Highway_unknown,highway,,362.3,5
39,13.080984078501563,80.23122392376096,13.081758333333331,80.233265,Highway_unknown,highway,,237.24,5
40,12.966603783192443,80.18246580561558,12.9710649,80.1833316,Highway_unknown,highway,,504.85,5
41,13.0644000966985,80.16444830294228,13.0624377,80.1660728,Highway_unknown,highway,,280.32,11
42,13.118404935531132,80.09299612724703,13.1191992,80.0928497,Highway_unknown,highway,,89.73,8
43,13.08629954415768,80.1085556596533,13.0863499,80.1085948,Highway_unknown,highway,,7.02,9
44,13.00156854817102,80.10129038228278,13.0039501,80.100584,Highway_unknown,highway,,275.65,5
45,12.9428508502455,80.20671750705903,12.9426066,80.2072,Highway_unknown,highway,,58.92,3
46,12.976484812923156,80.24202108627809,12.9768335,80.2435874,Highway_unknown,highway,,174.09,3
47,12.839121571739716,79.70716529461764,12.8391504,79.7069692,Highway_unknown,highway,,21.5,14
48,12.92721252275575,80.1070921694305,12.92646,80.1075783,Highway_unknown,highway,,98.88,7
50,13.094707289580096,80.23284642926929,13.0986166,80.2334022,Highway_unknown,highway,,438.84,12
51,13.128941903073931,80.12899283034646,13.1308833,80.12978,Highway_unknown,highway,,232.09,15
52,13.125500912480891,80.26015032665474,13.1253233,80.2591466,Highway_unknown,highway,,110.47,5
53,13.16441462327916,80.30246181532341,13.1641916,80.303405,Highway_unknown,highway,,105.09,7
54,13.142209018331677,80.23887741473199,13.1434834,80.2385616,Highway_unknown,highway,,145.77,5
56,13.095972823685605,79.65842137405139,13.0957333,79.6583766,Highway_unknown,highway,,27.07,9
57,13.083357863401664,79.90745667763514,13.0826854,79.9084472,Highway_unknown,highway,,130.77,5
58,13.031368620696746,80.16387028309832,13.0318832,80.1640319,Highway_unknown,highway,,59.84,14
59,13.097219813195636,80.13310078344959,13.0986216,80.1336333,Highway_unknown,highway,,166.2,6
61,12.916503920108926,80.19313225913228,12.9170116,80.1932999,Highway_unknown,highway,,59.3,5
62,13.057185636701632,80.1927666031457,13.0566334,80.1938152,Highway_unknown,highway,,129.12,10
63,12.986478093751735,80.20114515622757,12.9873502,80.197544,Highway_unknown,highway,,402.06,16
64,12.803424318626211,79.7687761507654,12.804234,79.7688674,Highway_unknown,highway,,90.57,3
65,12.977962643683735,80.22151277931857,12.9778838,80.2211856,Highway_unknown,highway,,36.52,10
66,13.086487345145226,80.25180054070186,13.085906666666666,80.25027166666666,Highway_unknown,highway,,177.73,15
67,13.132010812197402,80.17179724549231,13.1321454,80.171833,Highway_unknown,highway,,15.46,11
68,13.10634957436632,80.18316487881722,13.10774,80.183355,Highway_unknown,highway,,155.97,13
70,13.069489618297778,80.12090703130636,13.0695699,80.123165,Highway_unknown,highway,,244.73,7
71,13.07606569316584,80.182753120561,13.076,80.18150166666666,Highway_unknown,highway,,135.74,26
72,13.114921304374777,80.22794891817043,13.1134164,80.227251,Highway_unknown,highway,,183.61,10
73,12.78373856893078,79.67714368696849,12.7837002,79.6771335,Highway_unknown,highway,,4.41,2
74,12.933817791228591,79.90853474347888,12.9338,79.9085283,Highway_unknown,highway,,2.1,3
75,13.030275006796357,80.04217342495231,13.0338466,80.0395433,Highway_unknown,highway,,488.78,2
76,13.018105895843656,80.12343267147088,13.0115497,80.1250553,Highway_unknown,highway,,749.91,6
77,13.15708740425265,80.19693850314498,13.1572663,80.1965999,Highway_unknown,highway,,41.71,4
78,12.845885652869518,79.69651978361371,12.8454327,79.6962356,Highway_unknown,highway,,59.04,11
79,12.847258766955116,80.05572854263241,12.8436283,80.0592833,Highway_unknown,highway,,558.11,2
80,13.080641272867853,80.20854597803854,13.0826663,80.2086067,Highway_unknown,highway,,225.27,18
81,13.042276308031209,80.17401053084687,13.0414998,80.1744174,Highway_unknown,highway,,96.94,13
82,12.955598838216172,80.12879838399013,12.9578033,80.1276233,Highway_unknown,highway,,276.23,7
83,12.902005231160004,80.0891907901322,12.9003183,80.0916416,Highway_unknown,highway,,325.19,4
84,12.94003109785763,80.14735744050864,12.9409149,80.147685,Highway_unknown,highway,,104.49,3
85,13.119929309341725,80.14910309910559,13.120223333333334,80.14944,Highway_unknown,highway,,48.99,28
86,13.071616364379144,80.03480148471512,13.0707299,80.0336666,Highway_unknown,highway,,157.56,2
87,13.050454318318648,80.23831257961417,13.0529165,80.2389526,Highway_unknown,highway,,282.42,3
88,13.120036819904758,80.20414675782482,13.1234502,80.2023124,Highway_unknown,highway,,428.39,28
90,13.138238189422252,80.20598305068577,13.1387329,80.2067661,Highway_unknown,highway,,101.07,7
91,13.103008916864466,80.15227475080891,13.103423,80.150253,Highway_unknown,highway,,223.74,4
92,13.09934056738463,80.28305983029952,13.099115,80.2752666,Highway_unknown,highway,,844.39,2
93,13.02594440088473,80.21039762337402,13.02717,80.20804,Highway_unknown,highway,,289.49,10
94,13.13902477145051,79.90922425300008,13.1382501,79.9079513,Highway_unknown,highway,,162.54,6
95,13.119332421096136,80.07018691988849,13.1195799,80.070155,Highway_unknown,highway,,27.73,12
96,12.816711349583946,79.72479437982024,12.820393333333334,79.725735,Highway_unknown,highway,,421.93,3
97,13.107487981120482,79.91285307028201,13.1107716,79.910585,Highway_unknown,highway,,440.05,7
98,12.912005125714662,80.14356757955504,12.9119966,80.1430566,Highway_unknown,highway,,55.39,7
99,13.049742726161734,80.09108439628041,13.0503833,80.0891208,Highway_unknown,highway,,224.31,14
100,13.063308915623834,80.1446087396443,13.0618,80.1448822,Highway_unknown,highway,,170.38,4
101,13.04263765302696,80.1146455024277,13.0425166,80.1151633,Highway_unknown,highway,,57.68,13
102,12.961550303971276,80.14550703196986,12.961295,80.145595,Highway_unknown,highway,,29.95,8
103,12.966906446356283,80.25770779181377,12.966738333333334,80.256945,Highway_unknown,highway,,84.74,4
104,13.1695950652851,80.09632830252716,13.1666166,80.09835,Highway_unknown,highway,,396.99,4
105,12.90393995,80.22817645,12.9039335,80.228033,Highway_unknown,highway,,15.56,2
106,13.025253864498566,80.18496921383118,13.021701666666669,80.18277,Highway_unknown,highway,,461.28,5
107,13.11776954110107,80.23932289408975,13.1176866,80.2424216,Highway_unknown,highway,,335.7,10
108,13.118815972212987,80.02861438906112,13.118441666666667,80.02901,Highway_unknown,highway,,59.73,4
109,13.085582209484905,80.17825613400176,13.0881667,80.1782131,Highway_unknown,highway,,287.42,21
110,12.919627085586288,80.09033722811523,12.9209099,80.0900499,Highway_unknown,highway,,146.0,14
111,13.182089594455643,80.31238979126988,13.1848299,80.312255,Highway_unknown,highway,,305.06,5
112,13.06905740704322,80.22310067295005,13.0700325,80.224266,Highway_unknown,highway,,166.4,15
113,13.07846702896297,80.26335209802917,13.0801883,80.2628683,Highway_unknown,highway,,198.44,7
114,13.099363158923902,80.21691361672657,13.0995166,80.2169513,Highway_unknown,highway,,17.54,11
115,13.039834418396191,80.21940332293005,13.0438339,80.2174568,Highway_unknown,highway,,492.18,11
116,13.15368879583352,80.22752317029017,13.1537663,80.2275276,Highway_unknown,highway,,8.63,6
117,13.129790579047937,80.29032358715106,13.1283783,80.2955,Highway_unknown,highway,,582.13,9
118,12.823163224566764,79.69412156473177,12.8201416,79.6962733,Highway_unknown,highway,,409.04,11
119,13.093060831007234,80.19818558954537,13.0930633,80.1987216,Highway_unknown,highway,,58.05,20
120,12.872449340418743,79.70223045574863,12.8731166,79.7024,Highway_unknown,highway,,76.44,2
121,13.012940429042064,80.24424338133764,13.006613333333334,80.24377833333334,Highway_unknown,highway,,705.34,4
122,12.979720005237493,80.18538183726761,12.9809116,80.1848916,Highway_unknown,highway,,142.75,9
123,13.044377814218192,80.19089596235087,13.0447266,80.1928583,Highway_unknown,highway,,216.08,18
125,13.12179388881862,80.22298300624766,13.1220633,80.2236433,Highway_unknown,highway,,77.53,19
