cluster_id,centroid_lat,centroid_lon,student_count,avg_distance,max_distance,reachability_percentage
0,13.120292837341177,80.02835532938542,21,1.0501428571428573,1.979,80.76923076923077
1,13.125528515056136,80.02012917518603,1,2.492,2.492,0.0
2,13.1032407,80.0267692,1,2.821,2.821,0.0
3,13.126202443163915,80.02106707271308,1,2.486,2.486,0.0
4,13.1053439,80.0313891,1,2.678,2.678,0.0
5,13.1285421,80.0265741,1,2.353,2.353,0.0
6,14.6506981,121.0039373,1,0.0,0.0,100.0
7,22.478627326547883,70.06680424679398,1,0.0,0.0,100.0
8,12.83650838862562,79.7028386248658,49,0.8522244897959182,1.929,56.97674418604651
9,12.836774856527072,79.70645017215541,1,2.039,2.039,0.0
10,12.835703652676887,79.70514721083374,1,inf,inf,0.0
11,12.8365737,79.705455,1,inf,inf,0.0
12,12.8342269,79.7084541,1,inf,inf,0.0
13,12.8301941,79.7012218,1,inf,inf,0.0
14,12.8302487,79.7036408,1,inf,inf,0.0
15,12.830153401473185,79.7035713023807,1,inf,inf,0.0
16,12.83393190757768,79.6892181229385,1,inf,inf,0.0
17,12.8372626,79.6985977,1,inf,inf,0.0
18,12.837261511668755,79.70708464703849,1,inf,inf,0.0
19,12.8374724,79.70306529999999,1,inf,inf,0.0
20,12.832940219570215,79.70514335499729,1,inf,inf,0.0
21,12.8320059,79.6952388,1,inf,inf,0.0
22,12.832842911510555,79.69456491774788,1,inf,inf,0.0
23,12.830039336819766,79.70359911195634,1,inf,inf,0.0
24,12.831537519995894,79.69836708263982,1,inf,inf,0.0
25,12.839414096337896,79.70610613085765,1,inf,inf,0.0
26,12.832109118247818,79.69450439358401,1,inf,inf,0.0
27,12.83189642076691,79.70864947472195,1,inf,inf,0.0
28,12.83012291707745,79.70359438777848,1,inf,inf,0.0
29,12.837555196324027,79.70350317836593,1,inf,inf,0.0
30,12.832150304241331,79.6937585098103,1,inf,inf,0.0
31,12.837437593225642,79.703771364845,1,inf,inf,0.0
32,12.8382534,79.7089682,1,inf,inf,0.0
33,12.8372632,79.7038469,1,inf,inf,0.0
34,12.8372632,79.7038469,1,inf,inf,0.0
35,12.8393402,79.7070027,1,inf,inf,0.0
36,12.8371959,79.7038472,1,inf,inf,0.0
37,12.8371959,79.7038472,1,inf,inf,0.0
38,12.8386228,79.6947023,1,inf,inf,0.0
39,12.832858919526585,79.70338581600383,1,inf,inf,0.0
40,12.83880422858708,79.70115953209492,1,inf,inf,0.0
41,12.837546271136771,79.70357856534515,1,inf,inf,0.0
42,12.840502345073917,79.70716455037972,1,inf,inf,0.0
43,12.83468661884094,79.70403526071136,1,inf,inf,0.0
44,12.837326546326208,79.70399258930836,1,inf,inf,0.0
45,12.8391939,79.70021679999999,1,inf,inf,0.0
46,13.073945870114093,80.207815252803,57,0.5856700823332812,1.418120552680092,100.0
47,20.59143429644423,78.96193586242677,1,0.0,0.0,100.0
48,9.974016142545036,78.1385021163,1,0.0,0.0,100.0
49,12.899200885751412,80.03322057204788,3,1.4466222617349882,1.8899170001987697,100.0
50,13.09485382924959,79.5211736510319,5,0.8026150038444421,1.357574668942617,100.0
51,10.949081,76.1375427,1,0.0,0.0,100.0
52,12.951334744103725,80.13447214586387,6,0.4500072732759048,0.7440782300863688,100.0
53,13.102335299282412,80.13455742828286,37,0.6432341015613,0.9857757322505686,100.0
54,13.157665314302363,80.20087485024172,28,0.8693922984431507,1.5617131818738441,100.0
55,17.4463555,78.576438,1,0.0,0.0,100.0
56,12.9300792,79.2618531,1,0.0,0.0,100.0
57,13.140572540800132,79.90547337444065,26,0.5219396461887922,1.2181730435584468,100.0
58,11.103461,79.7860517,1,0.0,0.0,100.0
59,13.031250517192976,80.1870199799117,15,0.5378458505527528,1.0560262939474345,100.0
60,13.167280267619972,80.302127542924,38,0.6913853012391571,1.4222701874376227,100.0
61,13.09415274772079,79.65933413195009,60,0.6282621976689472,1.4905138863701906,96.7741935483871
62,13.085121481989496,79.64491367340088,1,2.4124952997347178,2.4124952997347178,0.0
63,13.09656586747258,79.67562649216913,1,2.3229066201873803,2.3229066201873803,0.0
64,12.982057660541876,80.24038022920793,6,0.6211591317749622,0.966099600743353,100.0
65,13.049151848206943,80.12173541316565,21,0.5237619943459018,0.8759181119332068,100.0
66,13.120821215789146,80.25960869675119,27,0.5568765676772099,1.3768124351499553,100.0
67,12.923688783820833,79.87749610680541,11,0.7083225929372754,1.6029164285034514,84.61538461538461
68,12.91693723901891,79.86093681307322,1,2.5298648454308035,2.5298648454308035,0.0
69,12.914181071813584,79.86031815053391,1,2.7825504562969217,2.7825504562969217,0.0
70,13.298937367721855,80.15623564148392,12,0.8646559393748875,1.8623334377545953,100.0
71,12.254200397519945,79.08370912898556,2,0.8535833159075723,0.8535851797395951,100.0
72,12.608548402002324,80.06603748099319,2,0.1864475594643144,0.18644767780785257,100.0
73,13.026524993063173,80.25936420839616,22,0.7204130460540734,1.5181350474855297,100.0
74,12.926557801086146,79.36488173080407,29,0.5571461651794309,1.5324321951195288,100.0
75,12.965946114851787,80.196273517729,57,0.5729575157492227,1.1542950154535079,100.0
76,13.333623075803633,79.89158254970053,13,0.22798508844942855,0.7382181317805433,100.0
77,12.8108430929927,80.20120582632963,3,1.2843562798530366,1.741003195003972,100.0
78,12.96755542261223,79.95037585006479,28,0.6338328535677051,1.744015096992268,100.0
79,12.897971634225698,79.54408378642012,2,1.7962869816148916,1.7962889140478533,100.0
80,13.108343707459209,80.09772185136734,21,0.4346525462485162,0.8540262906078226,100.0
81,12.63373896832608,79.65187124865894,3,0.9999354696902175,1.4996989530430216,100.0
82,13.094138525147356,80.19926973654218,51,0.5470545521332115,0.9658837361755944,100.0
83,13.031509538202377,80.04826556209271,13,1.0750125063497529,1.3742683688557866,100.0
84,13.036591646299073,79.8195932025565,7,0.9448449870602497,1.496569832848479,100.0
85,12.799436954663525,79.77874302923586,4,0.8183519446569216,0.9128246983059188,100.0
86,13.082240826221692,80.17278806181233,65,0.3986066485912321,1.094484540885808,100.0
87,12.923857464350828,80.15564952020698,33,0.6420286827921586,1.9333146827533358,100.0
88,13.12729751167475,80.15351612062099,31,0.42074540714566855,1.540603875690201,100.0
89,13.064181175147732,80.2725325192134,20,0.6320520404238924,1.598622292120079,100.0
90,13.090780375459001,80.22663151636753,33,0.47219536148121577,1.1976649212719712,100.0
91,13.032491141138603,80.21905896635084,43,0.5388973275048351,0.9515956994178848,100.0
92,12.70125435,79.9647244,2,1.1136794061853612,1.1136821962524055,100.0
93,13.123951892608332,80.20915205862418,42,0.46069594909195866,0.9239798546696416,100.0
94,12.913646458231954,80.09456708210925,9,0.42033370412262283,0.701436304405215,100.0
95,11.2588706,75.7856343,1,0.0,0.0,100.0
96,13.122951665433328,80.2940359448048,4,0.4328983217886123,0.6273467733297651,100.0
97,13.179512977304519,79.61110839022568,20,0.6763004922141055,1.3890811821494857,86.95652173913044
98,13.1808552,79.59405439999999,1,2.4111205195581835,2.4111205195581835,0.0
99,13.1615911,79.618344,1,2.7719377569104293,2.7719377569104293,0.0
100,13.174350246753292,79.59497256532325,1,2.392168629790974,2.392168629790974,0.0
101,12.939698003743231,79.17753640699227,6,1.2290318253740722,1.630680091028424,100.0
102,13.169152298102222,80.095799969248,15,0.7626941596800693,1.7741511429236325,100.0
103,13.038088854164128,80.13440632431207,113,0.3405576338329989,1.4943785245984096,100.0
104,13.208519861396038,79.7585809203351,2,0.5228208191926231,0.5228218073454682,100.0
105,13.104313498225922,79.90825824463542,22,0.2956078129753783,0.6463608518774077,100.0
106,13.009943373978238,80.10627639146449,9,0.7783709265739969,1.1656198540646219,100.0
107,13.03776798590222,80.09179666949316,17,0.5179899747638962,1.1076584951456312,89.47368421052632
108,13.028637233136015,80.08045213082205,1,2.0696677624141384,2.0696677624141384,0.0
109,13.023024739555453,80.07940229438735,1,2.7478492677193103,2.7478492677193103,0.0
110,13.3425842,80.2217326100586,5,0.17019762192288168,0.4254940548059725,100.0
111,13.017056945531957,79.73141007445699,5,0.5746745759529713,1.2486803481874822,100.0
112,12.860031440428735,80.04106476422844,6,0.9317285953746554,1.9237228409005662,100.0
113,13.258301028173399,80.27495038934885,6,0.18570637361117506,0.5555640859603328,100.0
114,13.128635662357118,80.23967573345182,29,0.5364650441374024,1.2440847413481637,100.0
115,12.783641847000961,79.67613101544416,10,0.7078923200314533,1.8419582043635803,100.0
116,12.864555604030798,80.07329700144354,31,0.6578121880723482,1.783396910052635,96.875
117,12.8652835,80.0581716,1,2.1368517025233125,2.1368517025233125,0.0
118,12.818803218338314,79.71913106833588,13,0.3683248308788975,1.1104736291812758,100.0
119,12.828105518020736,80.53465076454391,1,0.0,0.0,100.0
120,12.918038619346516,80.192575799905,40,0.8625091686665847,1.7815596825333258,97.5609756097561
