user,email,department,student_lat,student_lon,cluster_id,centroid_lat,centroid_lon,road_distance_km,walking_distance_km,walking_layer,within_distance_limit
Unknown,N/A,N/A,13.121207244809275,80.0295165347274,0,13.120292837341177,80.02835532938542,0.215,0.215,best,True
Unknown,N/A,N/A,13.118384847888318,80.02906243213069,0,13.120292837341177,80.02835532938542,0.224,0.224,best,True
Unknown,N/A,N/A,13.113146255913833,80.02573486298813,0,13.120292837341177,80.02835532938542,0.961,0.961,best,True
Unknown,N/A,N/A,13.120980025140112,80.03615490890861,0,13.120292837341177,80.02835532938542,1.115,1.111,mid,True
Unknown,N/A,N/A,13.1197895,80.0338594,0,13.120292837341177,80.02835532938542,0.857,0.857,best,True
Unknown,N/A,N/A,13.12422951572174,80.03181913650562,0,13.120292837341177,80.02835532938542,1.258,0.719,best,True
Unknown,N/A,N/A,13.1244914,80.0300507,0,13.120292837341177,80.02835532938542,1.376,0.725,best,True
Unknown,N/A,N/A,13.121027596810528,80.02972237656991,0,13.120292837341177,80.02835532938542,0.218,0.218,best,True
Unknown,N/A,N/A,13.118795993286597,80.02932096113398,0,13.120292837341177,80.02835532938542,0.175,0.175,best,True
Unknown,N/A,N/A,13.128247340965626,80.02859304399517,0,13.120292837341177,80.02835532938542,1.514,1.28,mid,True
Unknown,N/A,N/A,13.1146279,80.0358525,0,13.120292837341177,80.02835532938542,1.222,1.22,mid,True
Unknown,N/A,N/A,13.118795490736106,80.02942392465803,0,13.120292837341177,80.02835532938542,0.186,0.186,best,True
Unknown,N/A,N/A,13.1171361,80.0312692,0,13.120292837341177,80.02835532938542,0.565,0.565,best,True
Unknown,N/A,N/A,13.113222,80.0256719,0,13.120292837341177,80.02835532938542,0.951,0.951,best,True
Unknown,N/A,N/A,13.127393428746476,80.0305301252759,0,13.120292837341177,80.02835532938542,1.317,1.232,mid,True
Unknown,N/A,N/A,13.1248843,80.0244385,0,13.120292837341177,80.02835532938542,1.979,1.173,mid,True
Unknown,N/A,N/A,13.124804365171643,80.02459079941337,0,13.120292837341177,80.02835532938542,1.963,1.16,mid,True
Unknown,N/A,N/A,13.112068808143354,80.02563885924422,0,13.120292837341177,80.02835532938542,1.08,1.08,mid,True
Unknown,N/A,N/A,13.12583336414118,80.03105538556721,0,13.120292837341177,80.02835532938542,0.935,0.935,best,True
Unknown,N/A,N/A,13.124806335175728,80.02456586500381,0,13.120292837341177,80.02835532938542,1.963,1.16,mid,True
Unknown,N/A,N/A,13.1248843,80.0244385,0,13.120292837341177,80.02835532938542,1.979,1.173,mid,True
Unknown,N/A,N/A,13.125528515056136,80.02012917518603,1,13.125528515056136,80.02012917518603,2.492,1.689,low,False
Unknown,N/A,N/A,13.126202443163915,80.02106707271308,3,13.126202443163915,80.02106707271308,2.486,1.684,low,False
Unknown,N/A,N/A,13.1285421,80.0265741,5,13.1285421,80.0265741,2.353,1.533,low,False
Unknown,N/A,N/A,14.6506981,121.0039373,6,14.6506981,121.0039373,0.0,0.0,best,True
Unknown,N/A,N/A,22.478627326547883,70.06680424679398,7,22.478627326547883,70.06680424679398,0.0,0.0,best,True
Unknown,N/A,N/A,12.8374008632431,79.70392702827759,8,12.83650838862562,79.7028386248658,0.546,0.546,best,True
Unknown,N/A,N/A,12.839158029107743,79.69989625941822,8,12.83650838862562,79.7028386248658,0.549,0.54,best,True
Unknown,N/A,N/A,12.83527665615576,79.70503636931154,8,12.83650838862562,79.7028386248658,1.144,0.878,best,True
Unknown,N/A,N/A,12.836886,79.7078499,8,12.83650838862562,79.7028386248658,1.07,1.021,mid,True
Unknown,N/A,N/A,12.838755143395844,79.70146700566728,8,12.83650838862562,79.7028386248658,0.375,0.365,best,True
Unknown,N/A,N/A,12.83730335543299,79.70405487358313,8,12.83650838862562,79.7028386248658,0.564,0.564,best,True
Unknown,N/A,N/A,12.8356114,79.7051222,8,12.83650838862562,79.7028386248658,1.097,0.882,best,True
Unknown,N/A,N/A,12.83324154224149,79.70436678043951,8,12.83650838862562,79.7028386248658,1.107,0.811,best,True
Unknown,N/A,N/A,12.8412201,79.7053379,8,12.83650838862562,79.7028386248658,1.393,1.078,mid,True
Unknown,N/A,N/A,12.8379575,79.7024005,8,12.83650838862562,79.7028386248658,0.372,0.372,best,True
Unknown,N/A,N/A,12.839215905713177,79.70758385421809,8,12.83650838862562,79.7028386248658,1.231,1.148,mid,True
Unknown,N/A,N/A,12.84016952468866,79.70670146913261,8,12.83650838862562,79.7028386248658,1.291,1.103,mid,True
Unknown,N/A,N/A,12.837378551354565,79.70684676059362,8,12.83650838862562,79.7028386248658,0.959,0.958,best,True
Unknown,N/A,N/A,12.83812,79.7008659,8,12.83650838862562,79.7028386248658,0.366,0.366,best,True
Unknown,N/A,N/A,12.8371959,79.7038472,8,12.83650838862562,79.7028386248658,0.55,0.55,best,True
Unknown,N/A,N/A,12.8381192,79.6936269,8,12.83650838862562,79.7028386248658,1.442,1.433,mid,True
Unknown,N/A,N/A,12.8316682,79.69745549999999,8,12.83650838862562,79.7028386248658,1.028,1.028,mid,True
Unknown,N/A,N/A,12.838767917765288,79.70115217208632,8,12.83650838862562,79.7028386248658,0.407,0.397,best,True
Unknown,N/A,N/A,12.8371959,79.7038472,8,12.83650838862562,79.7028386248658,0.55,0.55,best,True
Unknown,N/A,N/A,12.837042205904668,79.70371570624431,8,12.83650838862562,79.7028386248658,0.547,0.547,best,True
Unknown,N/A,N/A,12.8314653,79.6978562,8,12.83650838862562,79.7028386248658,1.029,1.029,mid,True
Unknown,N/A,N/A,12.841754316764623,79.70287560234375,8,12.83650838862562,79.7028386248658,1.196,0.814,best,True
Unknown,N/A,N/A,12.83735722508859,79.70402786693573,8,12.83650838862562,79.7028386248658,0.559,0.559,best,True
Unknown,N/A,N/A,12.837451710331496,79.70373625243943,8,12.83650838862562,79.7028386248658,0.525,0.525,best,True
Unknown,N/A,N/A,12.837618320108032,79.70344884708267,8,12.83650838862562,79.7028386248658,0.489,0.16742327847907926,best,True
Unknown,N/A,N/A,12.838825472240808,79.70086614872965,8,12.83650838862562,79.7028386248658,0.45,0.4008013689421201,best,True
Unknown,N/A,N/A,12.839748511228697,79.69768821010895,8,12.83650838862562,79.7028386248658,0.796,0.7969681740074309,best,True
Unknown,N/A,N/A,12.8402366,79.7062361,8,12.83650838862562,79.7028386248658,1.342,0.6639544275000557,best,True
Unknown,N/A,N/A,12.837486871204218,79.70368664482692,8,12.83650838862562,79.7028386248658,0.519,0.17051930609525787,best,True
Unknown,N/A,N/A,12.8358507,79.7055922,8,12.83650838862562,79.7028386248658,1.01,0.3691721686864885,best,True
Unknown,N/A,N/A,12.8397338,79.7111791,8,12.83650838862562,79.7028386248658,1.809,1.1678089323345553,mid,True
Unknown,N/A,N/A,12.8358507,79.7055922,8,12.83650838862562,79.7028386248658,1.01,0.3691721686864885,best,True
Unknown,N/A,N/A,12.82999022561887,79.7034710200528,8,12.83650838862562,79.7028386248658,1.409,0.8692306373429457,best,True
Unknown,N/A,N/A,12.837573277183482,79.70366599349832,8,12.83650838862562,79.7028386248658,0.512,0.17776774693329392,best,True
Unknown,N/A,N/A,12.8371787,79.7041698,8,12.83650838862562,79.7028386248658,0.583,0.19490703589155697,best,True
Unknown,N/A,N/A,12.83886327775948,79.70144612020657,8,12.83650838862562,79.7028386248658,0.374,0.36143830125521403,best,True
Unknown,N/A,N/A,12.8407782,79.7071493,8,12.83650838862562,79.7028386248658,1.32,0.7978868705913778,best,True
Unknown,N/A,N/A,12.8342943,79.6923583,8,12.83650838862562,79.7028386248658,1.929,1.3965228527359037,mid,True
Unknown,N/A,N/A,12.83767829478917,79.70671022957725,8,12.83650838862562,79.7028386248658,0.991,0.5277111866610183,best,True
Unknown,N/A,N/A,12.836917948492331,79.70664037369706,8,12.83650838862562,79.7028386248658,0.894,0.49821540523148694,best,True
Unknown,N/A,N/A,12.8381133,79.6994937,8,12.83650838862562,79.7028386248658,0.438,0.48503101643287133,best,True
Unknown,N/A,N/A,12.8393951,79.6968207,8,12.83650838862562,79.7028386248658,0.875,0.8725858577630535,best,True
Unknown,N/A,N/A,12.837426534402448,79.7036957503435,8,12.83650838862562,79.7028386248658,0.523,0.1652981894792039,best,True
Unknown,N/A,N/A,12.838783952826653,79.70120090989008,8,12.83650838862562,79.7028386248658,0.402,0.3698283692193925,best,True
Unknown,N/A,N/A,12.83812,79.7008659,8,12.83650838862562,79.7028386248658,0.366,0.33438376677096815,best,True
Unknown,N/A,N/A,12.83748529522838,79.70362651326043,8,12.83650838862562,79.7028386248658,0.513,0.16538821278535226,best,True
Unknown,N/A,N/A,12.8337305,79.7069559,8,12.83650838862562,79.7028386248658,1.588,0.6508947742436969,best,True
Unknown,N/A,N/A,12.8405697,79.7000708,8,12.83650838862562,79.7028386248658,0.71,0.6486062905615717,best,True
Unknown,N/A,N/A,12.8358507,79.7055922,8,12.83650838862562,79.7028386248658,1.01,0.3691721686864885,best,True
Unknown,N/A,N/A,12.836774856527072,79.70645017215541,9,12.836774856527072,79.70645017215541,2.039,0.87,best,False
Unknown,N/A,N/A,12.835703652676887,79.70514721083374,10,12.835703652676887,79.70514721083374,inf,0.3191437635968026,best,False
Unknown,N/A,N/A,12.8365737,79.705455,11,12.8365737,79.705455,inf,0.3409359799562864,best,False
Unknown,N/A,N/A,12.8342269,79.7084541,12,12.8342269,79.7084541,inf,0.7917347566569223,best,False
Unknown,N/A,N/A,12.8301941,79.7012218,13,12.8301941,79.7012218,inf,0.8643081830885312,best,False
Unknown,N/A,N/A,12.8302487,79.7036408,14,12.8302487,79.7036408,inf,0.8375487578385696,best,False
Unknown,N/A,N/A,12.830153401473185,79.7035713023807,15,12.830153401473185,79.7035713023807,inf,0.8490373855476782,best,False
Unknown,N/A,N/A,12.83393190757768,79.6892181229385,16,12.83393190757768,79.6892181229385,inf,1.8069703488592488,low,False
Unknown,N/A,N/A,12.8372626,79.6985977,17,12.8372626,79.6985977,inf,0.5614491581332514,best,False
Unknown,N/A,N/A,12.837261511668755,79.70708464703849,18,12.837261511668755,79.70708464703849,inf,0.5620768166430278,best,False
Unknown,N/A,N/A,12.8374724,79.70306529999999,19,12.8374724,79.70306529999999,inf,0.1313395910019353,best,False
Unknown,N/A,N/A,12.832940219570215,79.70514335499729,20,12.832940219570215,79.70514335499729,inf,0.5608232513810316,best,False
Unknown,N/A,N/A,12.8320059,79.6952388,21,12.8320059,79.6952388,inf,1.156459712355347,mid,False
Unknown,N/A,N/A,12.832842911510555,79.69456491774788,22,12.832842911510555,79.69456491774788,inf,1.1825518370165056,mid,False
Unknown,N/A,N/A,12.830039336819766,79.70359911195634,23,12.830039336819766,79.70359911195634,inf,0.8644933691619334,best,False
Unknown,N/A,N/A,12.831537519995894,79.69836708263982,24,12.831537519995894,79.69836708263982,inf,0.8802162791639919,best,False
Unknown,N/A,N/A,12.839414096337896,79.70610613085765,25,12.839414096337896,79.70610613085765,inf,0.5744331271687152,best,False
Unknown,N/A,N/A,12.832109118247818,79.69450439358401,26,12.832109118247818,79.69450439358401,inf,1.232795714961486,mid,False
Unknown,N/A,N/A,12.83189642076691,79.70864947472195,27,12.83189642076691,79.70864947472195,inf,0.973581277656738,best,False
Unknown,N/A,N/A,12.83012291707745,79.70359438777848,28,12.83012291707745,79.70359438777848,inf,0.853400509894427,best,False
Unknown,N/A,N/A,12.837555196324027,79.70350317836593,29,12.837555196324027,79.70350317836593,inf,0.16372693505737962,best,False
Unknown,N/A,N/A,12.832150304241331,79.6937585098103,30,12.832150304241331,79.6937585098103,inf,1.3167567363573744,mid,False
Unknown,N/A,N/A,12.837437593225642,79.703771364845,31,12.837437593225642,79.703771364845,inf,0.17314778569521336,best,False
Unknown,N/A,N/A,12.8382534,79.7089682,32,12.8382534,79.7089682,inf,0.8314012279254493,best,False
Unknown,N/A,N/A,12.8372632,79.7038469,33,12.8372632,79.7038469,inf,0.16520387197275926,best,False
Unknown,N/A,N/A,12.8372632,79.7038469,34,12.8372632,79.7038469,inf,0.16520387197275926,best,False
Unknown,N/A,N/A,12.8393402,79.7070027,35,12.8393402,79.7070027,inf,0.65997380636786,best,False
Unknown,N/A,N/A,12.8371959,79.7038472,36,12.8371959,79.7038472,inf,0.1599745968407671,best,False
Unknown,N/A,N/A,12.8371959,79.7038472,37,12.8371959,79.7038472,inf,0.1599745968407671,best,False
Unknown,N/A,N/A,12.8386228,79.6947023,38,12.8386228,79.6947023,inf,1.0964253198575413,mid,False
Unknown,N/A,N/A,12.832858919526585,79.70338581600383,39,12.832858919526585,79.70338581600383,inf,0.4897005681747938,best,False
Unknown,N/A,N/A,12.83880422858708,79.70115953209492,40,12.83880422858708,79.70115953209492,inf,0.37514722496880265,best,False
Unknown,N/A,N/A,12.837546271136771,79.70357856534515,41,12.837546271136771,79.70357856534515,inf,0.16815264048734999,best,False
Unknown,N/A,N/A,12.840502345073917,79.70716455037972,42,12.840502345073917,79.70716455037972,inf,0.7737463474520592,best,False
Unknown,N/A,N/A,12.83468661884094,79.70403526071136,43,12.83468661884094,79.70403526071136,inf,0.2877326628840226,best,False
Unknown,N/A,N/A,12.837326546326208,79.70399258930836,44,12.837326546326208,79.70399258930836,inf,0.18545611359392353,best,False
Unknown,N/A,N/A,12.8391939,79.70021679999999,45,12.8391939,79.70021679999999,inf,0.4937086696895021,best,False
Unknown,N/A,N/A,13.073961560324936,80.20966247727421,46,13.073945870114093,80.207815252803,0.26044682766310534,0.26044682766310534,best,True
Unknown,N/A,N/A,13.071224604275574,80.20838261534152,46,13.073945870114093,80.207815252803,0.39946468466867785,0.39946468466867785,best,True
Unknown,N/A,N/A,13.07361051713435,80.2077554068571,46,13.073945870114093,80.207815252803,0.0489631002212517,0.0489631002212517,best,True
Unknown,N/A,N/A,13.0772399,80.2094707,46,13.073945870114093,80.207815252803,0.5281214609738984,0.5281214609738984,best,True
Unknown,N/A,N/A,13.071220036058296,80.20840583316787,46,13.073945870114093,80.207815252803,0.40077568492065163,0.40077568492065163,best,True
Unknown,N/A,N/A,13.0709284,80.2101763,46,13.073945870114093,80.207815252803,0.5469403935601617,0.5469403935601617,best,True
Unknown,N/A,N/A,13.072365532358292,80.21200706322935,46,13.073945870114093,80.207815252803,0.6331960484727139,0.6331960484727139,best,True
Unknown,N/A,N/A,13.0709284,80.2101763,46,13.073945870114093,80.207815252803,0.5469403935601617,0.5469403935601617,best,True
Unknown,N/A,N/A,13.0769287,80.2071258,46,13.073945870114093,80.207815252803,0.4398667806207493,0.4398667806207493,best,True
Unknown,N/A,N/A,13.0769287,80.2071258,46,13.073945870114093,80.207815252803,0.4398667806207493,0.4398667806207493,best,True
Unknown,N/A,N/A,13.07459546507198,80.19930146496932,46,13.073945870114093,80.207815252803,1.2039732419460083,1.2039732419460083,mid,True
Unknown,N/A,N/A,13.0719475,80.2117603,46,13.073945870114093,80.207815252803,0.6260747372638091,0.6260747372638091,best,True
Unknown,N/A,N/A,13.073346984732654,80.20664410820615,46,13.073945870114093,80.207815252803,0.18623274614255145,0.18623274614255145,best,True
Unknown,N/A,N/A,13.071510177185385,80.20597609720001,46,13.073945870114093,80.207815252803,0.4358309868155507,0.4358309868155507,best,True
Unknown,N/A,N/A,13.074025775076509,80.20037129622655,46,13.073945870114093,80.207815252803,1.0495736186250562,1.0495736186250562,mid,True
Unknown,N/A,N/A,13.076207117472862,80.2061423298656,46,13.073945870114093,80.207815252803,0.4017394241280021,0.4017394241280021,best,True
Unknown,N/A,N/A,13.07662277319334,80.20451541028143,46,13.073945870114093,80.207815252803,0.6038751198040799,0.6038751198040799,best,True
Unknown,N/A,N/A,13.071141295344724,80.20875981968669,46,13.073945870114093,80.207815252803,0.42477124284720463,0.42477124284720463,best,True
Unknown,N/A,N/A,13.071996347218716,80.21145392498717,46,13.073945870114093,80.207815252803,0.5846325534031676,0.5846325534031676,best,True
Unknown,N/A,N/A,13.076232,80.20351780000001,46,13.073945870114093,80.207815252803,0.6893507161372796,0.6893507161372796,best,True
Unknown,N/A,N/A,13.0756776,80.2086998,46,13.073945870114093,80.207815252803,0.27853664299935743,0.27853664299935743,best,True
Unknown,N/A,N/A,13.076924651780574,80.21064986546781,46,13.073945870114093,80.207815252803,0.5858762204820008,0.5858762204820008,best,True
Unknown,N/A,N/A,13.075090955474405,80.20485481113812,46,13.073945870114093,80.207815252803,0.4487018781590858,0.4487018781590858,best,True
Unknown,N/A,N/A,13.067309597889532,80.20865578777004,46,13.073945870114093,80.207815252803,0.9617605181190052,0.9617605181190052,best,True
Unknown,N/A,N/A,13.0772399,80.2094707,46,13.073945870114093,80.207815252803,0.5281214609738984,0.5281214609738984,best,True
Unknown,N/A,N/A,13.073107,80.2095144,46,13.073945870114093,80.207815252803,0.2682251988200425,0.2682251988200425,best,True
Unknown,N/A,N/A,13.078950596579803,80.21142945323307,46,13.073945870114093,80.207815252803,0.8818914521891535,0.8818914521891535,best,True
Unknown,N/A,N/A,13.076845755979765,80.20998350625428,46,13.073945870114093,80.207815252803,0.5170995197591481,0.5170995197591481,best,True
Unknown,N/A,N/A,13.07308190137301,80.20767467461111,46,13.073945870114093,80.207815252803,0.12582716172331104,0.12582716172331104,best,True
Unknown,N/A,N/A,13.0719475,80.2117603,46,13.073945870114093,80.207815252803,0.6260747372638091,0.6260747372638091,best,True
Unknown,N/A,N/A,13.07620008299982,80.20345658789518,46,13.073945870114093,80.207815252803,0.6947944259511925,0.6947944259511925,best,True
Unknown,N/A,N/A,13.07696540292078,80.21047763444297,46,13.073945870114093,80.207815252803,0.5740103765970042,0.5740103765970042,best,True
Unknown,N/A,N/A,13.073046499570712,80.21097873731372,46,13.073945870114093,80.207815252803,0.46439249043551883,0.46439249043551883,best,True
Unknown,N/A,N/A,13.0719475,80.2117603,46,13.073945870114093,80.207815252803,0.6260747372638091,0.6260747372638091,best,True
Unknown,N/A,N/A,13.076504014491034,80.2041642840698,46,13.073945870114093,80.207815252803,0.6327076154537602,0.6327076154537602,best,True
Unknown,N/A,N/A,13.076415026725366,80.21026248447232,46,13.073945870114093,80.207815252803,0.49512835940155253,0.49512835940155253,best,True
Unknown,N/A,N/A,13.074919,80.204422,46,13.073945870114093,80.207815252803,0.4984595643164067,0.4984595643164067,best,True
Unknown,N/A,N/A,13.0789142,80.1991269,46,13.073945870114093,80.207815252803,1.418120552680092,1.418120552680092,mid,True
Unknown,N/A,N/A,13.073807100876754,80.20055313163456,46,13.073945870114093,80.207815252803,1.0240689862763206,1.0240689862763206,mid,True
Unknown,N/A,N/A,13.066504989588667,80.20693411602943,46,13.073945870114093,80.207815252803,1.0773372824830467,1.0773372824830467,mid,True
Unknown,N/A,N/A,13.0719924,80.208663,46,13.073945870114093,80.207815252803,0.30531627895486074,0.30531627895486074,best,True
Unknown,N/A,N/A,13.077062621781431,80.21064218175295,46,13.073945870114093,80.207815252803,0.5998180481734009,0.5998180481734009,best,True
Unknown,N/A,N/A,13.0723224,80.2110191,46,13.073945870114093,80.207815252803,0.5084835131685776,0.5084835131685776,best,True
Unknown,N/A,N/A,13.077031270127286,80.21048183986422,46,13.073945870114093,80.207815252803,0.5815933428755096,0.5815933428755096,best,True
Unknown,N/A,N/A,13.0769907,80.21068269999999,46,13.073945870114093,80.207815252803,0.5959879916498777,0.5959879916498777,best,True
Unknown,N/A,N/A,13.0764366,80.2038354,46,13.073945870114093,80.207815252803,0.6657059573691193,0.6657059573691193,best,True
Unknown,N/A,N/A,13.0709284,80.2101763,46,13.073945870114093,80.207815252803,0.5469403935601617,0.5469403935601617,best,True
Unknown,N/A,N/A,13.077075597670586,80.21052860783902,46,13.073945870114093,80.207815252803,0.5907204904618596,0.5907204904618596,best,True
Unknown,N/A,N/A,13.076278292153212,80.20916205030417,46,13.073945870114093,80.207815252803,0.3854631238835389,0.3854631238835389,best,True
Unknown,N/A,N/A,13.071869432070503,80.20306627442963,46,13.073945870114093,80.207815252803,0.7331329696669072,0.7331329696669072,best,True
Unknown,N/A,N/A,13.069393,80.2101254,46,13.073945870114093,80.207815252803,0.7313291426780508,0.7313291426780508,best,True
Unknown,N/A,N/A,13.0675499165142,80.20852124915088,46,13.073945870114093,80.207815252803,0.9252385388382695,0.9252385388382695,best,True
Unknown,N/A,N/A,13.0719475,80.2117603,46,13.073945870114093,80.207815252803,0.6260747372638091,0.6260747372638091,best,True
Unknown,N/A,N/A,13.076435068750108,80.20359625041824,46,13.073945870114093,80.207815252803,0.6942489236367791,0.6942489236367791,best,True
Unknown,N/A,N/A,13.074846090911937,80.20341079353688,46,13.073945870114093,80.207815252803,0.6343294918745176,0.6343294918745176,best,True
Unknown,N/A,N/A,13.074931174597507,80.20768688489119,46,13.073945870114093,80.207815252803,0.14285799596255602,0.14285799596255602,best,True
Unknown,N/A,N/A,13.067463070228651,80.20855075595856,46,13.073945870114093,80.207815252803,0.9381080292368876,0.9381080292368876,best,True
Unknown,N/A,N/A,20.59143429644423,78.96193586242677,47,20.59143429644423,78.96193586242677,0.0,0.0,best,True
Unknown,N/A,N/A,9.974016142545036,78.1385021163,48,9.974016142545036,78.1385021163,0.0,0.0,best,True
Unknown,N/A,N/A,12.898499,80.040922,49,12.899200885751412,80.03322057204788,1.0912508326083716,1.0912508326083716,mid,True
Unknown,N/A,N/A,12.9093129,80.0246655,49,12.899200885751412,80.03322057204788,1.8899170001987697,1.8899170001987697,low,True
Unknown,N/A,N/A,12.88979075725424,80.03407421614368,49,12.899200885751412,80.03322057204788,1.3586989523978228,1.3586989523978228,mid,True
Unknown,N/A,N/A,13.09626178355995,79.52467498022651,50,13.09485382924959,79.5211736510319,0.5335239509619932,0.5335239509619932,best,True
Unknown,N/A,N/A,13.09771601079586,79.52316847806769,50,13.09485382924959,79.5211736510319,0.49853191642159855,0.49853191642159855,best,True
Unknown,N/A,N/A,13.096595927919916,79.51570180502638,50,13.09485382924959,79.5211736510319,0.8110678365288215,0.8110678365288215,best,True
Unknown,N/A,N/A,13.08707,79.5266211,50,13.09485382924959,79.5211736510319,1.357574668942617,1.357574668942617,mid,True
Unknown,N/A,N/A,13.096625423972228,79.51570189183894,50,13.09485382924959,79.5211736510319,0.8123766463671802,0.8123766463671802,best,True
Unknown,N/A,N/A,10.949081,76.1375427,51,10.949081,76.1375427,0.0,0.0,best,True
Unknown,N/A,N/A,12.9501382466114,80.1391545678684,52,12.951334744103725,80.13447214586387,0.6825408656849338,0.6825408656849338,best,True
Unknown,N/A,N/A,12.9529389,80.1368968,52,12.951334744103725,80.13447214586387,0.4125535652356428,0.4125535652356428,best,True
Unknown,N/A,N/A,12.9514818,80.131906,52,12.951334744103725,80.13447214586387,0.3625916332266904,0.3625916332266904,best,True
Unknown,N/A,N/A,12.951294918010952,80.12919730731481,52,12.951334744103725,80.13447214586387,0.7440782300863688,0.7440782300863688,best,True
Unknown,N/A,N/A,12.9503844,80.13645500000001,52,12.951334744103725,80.13447214586387,0.31130579076225884,0.31130579076225884,best,True
Unknown,N/A,N/A,12.9517702,80.1332232,52,12.951334744103725,80.13447214586387,0.18697355465953422,0.18697355465953422,best,True
Unknown,N/A,N/A,13.098305903962292,80.13537900234267,53,13.102335299282412,80.13455742828286,0.5909711118546047,0.5909711118546047,best,True
Unknown,N/A,N/A,13.098761,80.132513,53,13.102335299282412,80.13455742828286,0.5893392863082144,0.5893392863082144,best,True
Unknown,N/A,N/A,13.1072,80.1308672,53,13.102335299282412,80.13455742828286,0.8718522327639335,0.8718522327639335,best,True
Unknown,N/A,N/A,13.10738662488678,80.13131121363968,53,13.102335299282412,80.13455742828286,0.8586027319967934,0.8586027319967934,best,True
Unknown,N/A,N/A,13.098163661208172,80.1366444922606,53,13.102335299282412,80.13455742828286,0.6682270340825057,0.6682270340825057,best,True
Unknown,N/A,N/A,13.1050376,80.1335805,53,13.102335299282412,80.13455742828286,0.4123263308923808,0.4123263308923808,best,True
Unknown,N/A,N/A,13.1014052,80.1359637,53,13.102335299282412,80.13455742828286,0.23915490237984205,0.23915490237984205,best,True
Unknown,N/A,N/A,13.099173754300576,80.13256282575726,53,13.102335299282412,80.13455742828286,0.5346151768010161,0.5346151768010161,best,True
Unknown,N/A,N/A,13.104596286869144,80.13284955860767,53,13.102335299282412,80.13455742828286,0.40460590800448143,0.40460590800448143,best,True
Unknown,N/A,N/A,13.1059659,80.1333393,53,13.102335299282412,80.13455742828286,0.5496679136685377,0.5496679136685377,best,True
Unknown,N/A,N/A,13.104543496336866,80.1328254225208,53,13.102335299282412,80.13455742828286,0.400594335562405,0.400594335562405,best,True
Unknown,N/A,N/A,13.1085107,80.1329982,53,13.102335299282412,80.13455742828286,0.914946232603043,0.914946232603043,best,True
Unknown,N/A,N/A,13.1009772731792,80.13938070839383,53,13.102335299282412,80.13455742828286,0.7074454886436615,0.7074454886436615,best,True
Unknown,N/A,N/A,13.0957538,80.1357448,53,13.102335299282412,80.13455742828286,0.9612425654407143,0.9612425654407143,best,True
Unknown,N/A,N/A,13.101094498285034,80.1393614905512,53,13.102335299282412,80.13455742828286,0.7003574489027956,0.7003574489027956,best,True
Unknown,N/A,N/A,13.098761,80.132513,53,13.102335299282412,80.13455742828286,0.5893392863082144,0.5893392863082144,best,True
Unknown,N/A,N/A,13.1006428,80.1346587,53,13.102335299282412,80.13455742828286,0.24383483433568,0.24383483433568,best,True
Unknown,N/A,N/A,13.101317053030014,80.137802484086,53,13.102335299282412,80.13455742828286,0.48033216673274615,0.48033216673274615,best,True
Unknown,N/A,N/A,13.107331875952395,80.13129461179777,53,13.102335299282412,80.13455742828286,0.8532100772811253,0.8532100772811253,best,True
Unknown,N/A,N/A,13.103716651835269,80.13137758969457,53,13.102335299282412,80.13455742828286,0.49031868825136765,0.49031868825136765,best,True
Unknown,N/A,N/A,13.1006164,80.13964949999999,53,13.102335299282412,80.13455742828286,0.7592186202195985,0.7592186202195985,best,True
Unknown,N/A,N/A,13.1070448,80.13118159999999,53,13.102335299282412,80.13455742828286,0.8277937177838525,0.8277937177838525,best,True
