cluster_number,original_lat,original_lon,snapped_lat,snapped_lon,route_name,route_type,route_id,snap_distance_meters,num_students
0,13.118124097661388,80.09878359417942,13.1169816,80.098765,Highway_unknown,highway,,127.06,11
1,12.839294379771902,79.70490521754466,12.8410327,79.7057199,Highway_unknown,highway,,212.52,13
2,13.091016673444315,80.23067857133225,13.0894672,80.2297019,Highway_unknown,highway,,202.17,6
3,12.97865776128302,80.13459485748395,12.9766533,80.1326716,Highway_unknown,highway,,305.13,5
4,13.053951664115065,80.19295873036239,13.0539333,80.1926699,Highway_unknown,highway,,31.35,5
5,13.04643113860546,80.1164037387836,13.0454325,80.116949,Highway_unknown,highway,,125.78,4
6,13.151279067401912,80.29795588175926,13.15091,80.299395,Highway_unknown,highway,,161.14,5
7,12.989222289394316,80.20249707434579,12.9904341,80.1983833,Highway_unknown,highway,,465.65,5
8,12.6596265404361,79.54250892174637,12.6638007,79.5441532,Highway_unknown,highway,,497.25,3
9,13.141541288023523,80.1992014926342,13.1431841,80.1969718,Highway_unknown,highway,,302.76,4
10,13.18035438218079,79.6114448977026,13.1824616,79.6109899,Highway_unknown,highway,,239.43,4
11,12.919350513421495,80.14948431213595,12.9197716,80.1522683,Highway_unknown,highway,,305.34,7
12,13.33217342536746,79.8970119491912,13.3343672,79.8952484,Highway_unknown,highway,,309.7,3
13,13.120278710957816,80.15151113861522,13.119736,80.149826,Highway_unknown,highway,,192.21,18
14,13.026777272073202,80.2322792230132,13.026391666666669,80.23132166666667,Highway_unknown,highway,,112.25,4
15,12.793451081171016,79.82101525945717,12.7933335,79.8178482,Highway_unknown,highway,,343.67,3
17,13.087851599191843,80.1852294964122,13.0878829,80.1852035,Highway_unknown,highway,,4.48,25
18,13.097267248323664,79.65479047468739,13.0979502,79.6566295,Highway_unknown,highway,,213.16,8
19,12.94170378902218,80.21474309592016,12.9440833,80.2083666,Highway_unknown,highway,,739.94,2
20,13.0614699670719,80.27204940803318,13.0618233,80.2742583,Highway_unknown,highway,,242.47,9
22,12.918936351415216,80.08693715479663,12.9197199,80.0869883,Highway_unknown,highway,,87.3,6
23,13.083120574345914,79.9087190821108,13.0826854,79.9084472,Highway_unknown,highway,,56.64,6
24,13.041094573286918,80.1737870619925,13.0411116,80.1737733,Highway_unknown,highway,,2.41,13
25,13.13233087900521,80.25504028139656,13.1327033,80.2534916,Highway_unknown,highway,,172.74,9
26,13.087869738449024,80.25428265780587,13.0862,80.25538,Highway_unknown,highway,,220.45,8
27,13.07176472282911,80.2147290691207,13.0716824,80.2155876,Highway_unknown,highway,,93.44,19
28,12.915404516458748,79.56445776930947,12.923367,79.5680713,Highway_unknown,highway,,968.14,2
29,13.120331658336571,80.22443114742616,13.1201883,80.2244266,Highway_unknown,highway,,15.95,22
30,13.167901983438378,80.09481601817262,13.1666166,80.09835,Highway_unknown,highway,,408.45,4
31,13.09699426380146,80.28494815141077,13.0943833,80.2922733,Highway_unknown,highway,,844.79,2
33,13.015971475093703,79.73528773279398,13.0155158,79.7344493,Highway_unknown,highway,,104.01,2
34,12.8218491248942,79.72721163374288,12.820288333333334,79.727505,Highway_unknown,highway,,176.44,5
35,13.03966835179437,80.21854557556406,13.0438339,80.2174568,Highway_unknown,highway,,477.97,14
36,12.965819679307518,80.19761226374155,12.9689783,80.18987,Highway_unknown,highway,,909.5,13
38,13.10974185568656,79.91460619842712,13.1111669,79.9151706,Highway_unknown,highway,,169.84,6
39,13.09982214320582,80.1332416474068,13.099679,80.133087,Highway_unknown,highway,,23.11,5
40,12.996447540226516,80.10130546013815,12.9979833,80.1006233,Highway_unknown,highway,,186.08,3
41,13.080727524349728,80.16915217145012,13.0823159,80.1687431,Highway_unknown,highway,,182.09,13
42,13.120764310433648,80.20669759925484,13.124568333333333,80.20447333333334,Highway_unknown,highway,,486.76,20
43,13.116136232939374,80.0693504826329,13.1195799,80.070155,Highway_unknown,highway,,392.7,7
44,13.020818635628032,80.17808603450267,13.0233836,80.1793479,Highway_unknown,highway,,316.28,3
45,13.13160967498652,80.1645225439678,13.1318083,80.1645166,Highway_unknown,highway,,22.1,16
46,12.817528464585616,79.70146457645723,12.8214335,79.6980381,Highway_unknown,highway,,571.46,5
47,12.94923355477698,80.18377518924602,12.9492799,80.1837233,Highway_unknown,highway,,7.63,3
48,13.047659656731913,80.08827783545522,13.0489838,80.0879859,Highway_unknown,highway,,150.6,9
49,12.979329725761383,80.22269153066225,12.9800165,80.2211189,Highway_unknown,highway,,186.73,8
50,13.095775619847563,80.20754036262792,13.0946533,80.2064866,Highway_unknown,highway,,169.11,5
51,13.13403101878012,80.13661746586799,13.1305883,80.1361483,Highway_unknown,highway,,386.17,8
